Chl,Chl_2,WORKYEAR,NIDO,DATE,Time0,Time,Event,BroodReduction,HatchAsync,PROPORTIONALRANK
0.8903209737509978,0.792671436300925,2017,17-1038,2017-04-08,1,2,0,0,6,0.5628107
0.9199230641142668,0.8462584438893814,2017,17-1038,2017-04-15,2,3,0,0,6,0.5628107
0.6994341988240167,0.4892081984845941,2017,17-1038,2017-04-22,3,4,0,0,6,0.5628107
0.647364095075653,0.41908027159311906,2017,17-1038,2017-04-29,4,5,0,0,6,0.5628107
0.647364095075653,0.41908027159311906,2017,17-1038,2017-05-06,5,6,0,0,6,0.5628107
0.647364095075653,0.41908027159311906,2017,17-1038,2017-05-13,6,7,0,0,6,0.5628107
0.647364095075653,0.41908027159311906,2017,17-1038,2017-05-20,7,8,0,0,6,0.5628107
0.647364095075653,0.41908027159311906,2017,17-1038,2017-05-27,8,9,0,0,6,0.5628107
0.647364095075653,0.41908027159311906,2017,17-1038,2017-05-31,9,10,0,0,6,0.5628107
0.4944630851790338,0.24449374260476844,2018,18-583,2018-03-08,1,2,0,0,6,0.06241283
0.554729619655172,0.30772495092277174,2018,18-583,2018-03-15,2,3,0,0,6,0.06241283
0.588182702751939,0.3459588918165758,2018,18-583,2018-03-22,3,4,0,0,6,0.06241283
0.6695699396562788,0.4483239040913128,2018,18-583,2018-03-29,4,5,0,0,6,0.06241283
0.6695699396562788,0.4483239040913128,2018,18-583,2018-04-05,5,6,0,0,6,0.06241283
0.6695699396562788,0.4483239040913128,2018,18-583,2018-04-12,6,7,0,0,6,0.06241283
0.6695699396562788,0.4483239040913128,2018,18-583,2018-04-19,7,8,0,0,6,0.06241283
0.6695699396562788,0.4483239040913128,2018,18-583,2018-04-26,8,9,0,0,6,0.06241283
0.6695699396562788,0.4483239040913128,2018,18-583,2018-04-30,9,10,0,0,6,0.06241283
0.5372647151468037,0.28865337414177616,2013,13-664,2013-03-05,1,2,0,0,3,0.08588672
0.5372647151468037,0.28865337414177616,2013,13-664,2013-03-12,2,3,0,0,3,0.08588672
0.5372647151468037,0.28865337414177616,2013,13-664,2013-03-19,3,4,0,0,3,0.08588672
0.5372647151468037,0.28865337414177616,2013,13-664,2013-03-26,4,5,0,0,3,0.08588672
0.6222951007715146,0.3872511924442295,2013,13-664,2013-04-02,5,6,0,0,3,0.08588672
0.5864199974171755,0.34388841337076015,2013,13-664,2013-04-09,6,7,0,0,3,0.08588672
0.5864199974171755,0.34388841337076015,2013,13-664,2013-04-16,7,8,0,0,3,0.08588672
0.540981411040539,0.2926608870914126,2013,13-664,2013-04-23,8,9,0,0,3,0.08588672
0.540981411040539,0.2926608870914126,2013,13-664,2013-04-27,9,10,0,0,3,0.08588672
0.647364095075653,0.41908027159311906,2017,17-1494,2017-05-28,1,2,0,0,6,0.8730527
0.647364095075653,0.41908027159311906,2017,17-1494,2017-06-04,2,3,0,1,6,0.8730527
0.3662105305080507,0.13411015265498794,2017,17-1494,2017-06-11,3,4,1,0,6,0.8730527
0.3662105305080507,0.13411015265498794,2017,17-1494,2017-06-18,4,5,1,0,6,0.8730527
0.3662105305080507,0.13411015265498794,2017,17-1494,2017-06-25,5,6,1,0,6,0.8730527
0.3662105305080507,0.13411015265498794,2017,17-1494,2017-07-02,6,7,1,0,6,0.8730527
0.3537492377559133,0.1251385232128897,2017,17-1494,2017-07-09,7,8,1,0,6,0.8730527
0.2839118435467428,0.08060593490611016,2017,17-1494,2017-07-16,8,9,1,0,6,0.8730527
0.2839118435467428,0.08060593490611016,2017,17-1494,2017-07-20,9,10,1,1,6,0.8730527
0.5372647151468037,0.28865337414177616,2013,13-867,2013-03-23,1,2,0,0,3,0.3314763
0.5372647151468037,0.28865337414177616,2013,13-867,2013-03-30,2,3,0,0,3,0.3314763
0.6222951007715146,0.3872511924442295,2013,13-867,2013-04-06,3,4,0,1,3,0.3314763
0.5864199974171755,0.34388841337076015,2013,13-867,2013-04-13,4,5,1,0,3,0.3314763
0.5864199974171755,0.34388841337076015,2013,13-867,2013-04-20,5,6,1,0,3,0.3314763
0.540981411040539,0.2926608870914126,2013,13-867,2013-04-27,6,7,1,0,3,0.3314763
0.540981411040539,0.2926608870914126,2013,13-867,2013-05-04,7,8,1,0,3,0.3314763
0.5338036188348457,0.2849463034811773,2013,13-867,2013-05-11,8,9,1,0,3,0.3314763
0.45520862758933434,0.2072148946317653,2013,13-867,2013-05-15,9,10,1,1,3,0.3314763
0.588182702751939,0.3459588918165758,2018,18-702,2018-03-20,1,2,0,0,3,0.2465132
0.6695699396562788,0.4483239040913128,2018,18-702,2018-03-27,2,3,0,0,3,0.2465132
0.6695699396562788,0.4483239040913128,2018,18-702,2018-04-03,3,4,0,0,3,0.2465132
0.6695699396562788,0.4483239040913128,2018,18-702,2018-04-10,4,5,0,0,3,0.2465132
0.6695699396562788,0.4483239040913128,2018,18-702,2018-04-17,5,6,0,0,3,0.2465132
0.6695699396562788,0.4483239040913128,2018,18-702,2018-04-24,6,7,0,0,3,0.2465132
0.6695699396562788,0.4483239040913128,2018,18-702,2018-05-01,7,8,0,0,3,0.2465132
0.6695699396562788,0.4483239040913128,2018,18-702,2018-05-08,8,9,0,0,3,0.2465132
0.6695699396562788,0.4483239040913128,2018,18-702,2018-05-12,9,10,0,0,3,0.2465132
0.6711651723618514,0.4504626885915136,2017,17-948,2017-03-21,1,2,0,0,0,0.4335433
0.8903209737509978,0.792671436300925,2017,17-948,2017-03-28,2,3,0,0,0,0.4335433
0.8903209737509978,0.792671436300925,2017,17-948,2017-04-04,3,4,0,0,0,0.4335433
0.9199230641142668,0.8462584438893814,2017,17-948,2017-04-11,4,5,0,0,0,0.4335433
0.6994341988240167,0.4892081984845941,2017,17-948,2017-04-18,5,6,0,0,0,0.4335433
0.647364095075653,0.41908027159311906,2017,17-948,2017-04-25,6,7,0,0,0,0.4335433
0.647364095075653,0.41908027159311906,2017,17-948,2017-05-02,7,8,0,0,0,0.4335433
0.647364095075653,0.41908027159311906,2017,17-948,2017-05-09,8,9,0,0,0,0.4335433
0.647364095075653,0.41908027159311906,2017,17-948,2017-05-13,9,10,0,0,0,0.4335433
0.6711651723618514,0.4504626885915136,2017,17-871,2017-03-15,1,2,0,0,3,0.3457077
0.6711651723618514,0.4504626885915136,2017,17-871,2017-03-22,2,3,0,0,3,0.3457077
0.8903209737509978,0.792671436300925,2017,17-871,2017-03-29,3,4,0,0,3,0.3457077
0.8903209737509978,0.792671436300925,2017,17-871,2017-04-05,4,5,0,0,3,0.3457077
0.9199230641142668,0.8462584438893814,2017,17-871,2017-04-12,5,6,0,0,3,0.3457077
0.6994341988240167,0.4892081984845941,2017,17-871,2017-04-19,6,7,0,0,3,0.3457077
0.647364095075653,0.41908027159311906,2017,17-871,2017-04-26,7,8,0,0,3,0.3457077
0.647364095075653,0.41908027159311906,2017,17-871,2017-05-03,8,9,0,0,3,0.3457077
0.647364095075653,0.41908027159311906,2017,17-871,2017-05-07,9,10,0,0,3,0.3457077
0.5061379966122337,0.2561756716146455,2017,17-005,2017-02-21,1,2,0,0,6,0.03181969
0.6277773248320648,0.39410436957330386,2017,17-005,2017-02-28,2,3,0,0,6,0.03181969
0.6711651723618514,0.4504626885915136,2017,17-005,2017-03-07,3,4,0,0,6,0.03181969
0.6711651723618514,0.4504626885915136,2017,17-005,2017-03-14,4,5,0,0,6,0.03181969
0.6711651723618514,0.4504626885915136,2017,17-005,2017-03-21,5,6,0,0,6,0.03181969
0.8903209737509978,0.792671436300925,2017,17-005,2017-03-28,6,7,0,0,6,0.03181969
0.8903209737509978,0.792671436300925,2017,17-005,2017-04-04,7,8,0,0,6,0.03181969
0.9199230641142668,0.8462584438893814,2017,17-005,2017-04-11,8,9,0,0,6,0.03181969
0.9199230641142668,0.8462584438893814,2017,17-005,2017-04-15,9,10,0,0,6,0.03181969
0.6695699396562788,0.4483239040913128,2018,18-1375,2018-05-09,1,2,0,0,3,0.6649233
0.6695699396562788,0.4483239040913128,2018,18-1375,2018-05-16,2,3,0,0,3,0.6649233
0.7686404054172176,0.5908080728399446,2018,18-1375,2018-05-23,3,4,0,0,3,0.6649233
0.7686404054172176,0.5908080728399446,2018,18-1375,2018-05-30,4,5,0,0,3,0.6649233
0.7686404054172176,0.5908080728399446,2018,18-1375,2018-06-06,5,6,0,1,3,0.6649233
0.5721019861283587,0.3273006825320128,2018,18-1375,2018-06-13,6,7,1,0,3,0.6649233
0.4414622328612378,0.19488890304282977,2018,18-1375,2018-06-20,7,8,1,0,3,0.6649233
0.4414622328612378,0.19488890304282977,2018,18-1375,2018-06-27,8,9,1,0,3,0.6649233
0.4414622328612378,0.19488890304282977,2018,18-1375,2018-07-01,9,10,1,1,3,0.6649233
0.6695699396562788,0.4483239040913128,2018,18-696,2018-03-29,1,2,0,0,12,0.2465132
0.6695699396562788,0.4483239040913128,2018,18-696,2018-04-05,2,3,0,0,12,0.2465132
0.6695699396562788,0.4483239040913128,2018,18-696,2018-04-12,3,4,0,0,12,0.2465132
0.6695699396562788,0.4483239040913128,2018,18-696,2018-04-19,4,5,0,0,12,0.2465132
0.6695699396562788,0.4483239040913128,2018,18-696,2018-04-26,5,6,0,0,12,0.2465132
0.6695699396562788,0.4483239040913128,2018,18-696,2018-05-03,6,7,0,0,12,0.2465132
0.6695699396562788,0.4483239040913128,2018,18-696,2018-05-10,7,8,0,0,12,0.2465132
0.6695699396562788,0.4483239040913128,2018,18-696,2018-05-17,8,9,0,0,12,0.2465132
0.7686404054172176,0.5908080728399446,2018,18-696,2018-05-21,9,10,0,0,12,0.2465132
0.4944630851790338,0.24449374260476844,2018,18-511,2018-03-11,1,2,0,0,3,0.09902371
0.554729619655172,0.30772495092277174,2018,18-511,2018-03-18,2,3,0,1,3,0.09902371
0.588182702751939,0.3459588918165758,2018,18-511,2018-03-25,3,4,1,0,3,0.09902371
0.6695699396562788,0.4483239040913128,2018,18-511,2018-04-01,4,5,1,0,3,0.09902371
0.6695699396562788,0.4483239040913128,2018,18-511,2018-04-08,5,6,1,0,3,0.09902371
0.6695699396562788,0.4483239040913128,2018,18-511,2018-04-15,6,7,1,0,3,0.09902371
0.6695699396562788,0.4483239040913128,2018,18-511,2018-04-22,7,8,1,0,3,0.09902371
0.6695699396562788,0.4483239040913128,2018,18-511,2018-04-29,8,9,1,0,3,0.09902371
0.6695699396562788,0.4483239040913128,2018,18-511,2018-05-03,9,10,1,1,3,0.09902371
0.5372647151468037,0.28865337414177616,2013,13-202,2013-03-18,1,2,0,0,6,0.2172702
0.5372647151468037,0.28865337414177616,2013,13-202,2013-03-25,2,3,0,0,6,0.2172702
0.5372647151468037,0.28865337414177616,2013,13-202,2013-04-01,3,4,0,0,6,0.2172702
0.6222951007715146,0.3872511924442295,2013,13-202,2013-04-08,4,5,0,0,6,0.2172702
0.5864199974171755,0.34388841337076015,2013,13-202,2013-04-15,5,6,0,0,6,0.2172702
0.5864199974171755,0.34388841337076015,2013,13-202,2013-04-22,6,7,0,0,6,0.2172702
0.540981411040539,0.2926608870914126,2013,13-202,2013-04-29,7,8,0,0,6,0.2172702
0.540981411040539,0.2926608870914126,2013,13-202,2013-05-06,8,9,0,0,6,0.2172702
0.5338036188348457,0.2849463034811773,2013,13-202,2013-05-10,9,10,0,0,6,0.2172702
0.5061379966122337,0.2561756716146455,2017,17-221,2017-02-25,1,2,0,0,4,0.08352669
0.6277773248320648,0.39410436957330386,2017,17-221,2017-03-04,2,3,0,0,4,0.08352669
0.6711651723618514,0.4504626885915136,2017,17-221,2017-03-11,3,4,0,0,4,0.08352669
0.6711651723618514,0.4504626885915136,2017,17-221,2017-03-18,4,5,0,0,4,0.08352669
0.6711651723618514,0.4504626885915136,2017,17-221,2017-03-25,5,6,0,0,4,0.08352669
0.8903209737509978,0.792671436300925,2017,17-221,2017-04-01,6,7,0,0,4,0.08352669
0.8903209737509978,0.792671436300925,2017,17-221,2017-04-08,7,8,0,0,4,0.08352669
0.9199230641142668,0.8462584438893814,2017,17-221,2017-04-15,8,9,0,0,4,0.08352669
0.6994341988240167,0.4892081984845941,2017,17-221,2017-04-19,9,10,0,0,4,0.08352669
0.6695699396562788,0.4483239040913128,2018,18-1240,2018-05-03,1,2,0,0,3,0.5669456
0.6695699396562788,0.4483239040913128,2018,18-1240,2018-05-10,2,3,0,0,3,0.5669456
0.6695699396562788,0.4483239040913128,2018,18-1240,2018-05-17,3,4,0,0,3,0.5669456
0.7686404054172176,0.5908080728399446,2018,18-1240,2018-05-24,4,5,0,0,3,0.5669456
0.7686404054172176,0.5908080728399446,2018,18-1240,2018-05-31,5,6,0,0,3,0.5669456
0.7686404054172176,0.5908080728399446,2018,18-1240,2018-06-07,6,7,0,0,3,0.5669456
0.5721019861283587,0.3273006825320128,2018,18-1240,2018-06-14,7,8,0,0,3,0.5669456
0.4414622328612378,0.19488890304282977,2018,18-1240,2018-06-21,8,9,0,0,3,0.5669456
0.4414622328612378,0.19488890304282977,2018,18-1240,2018-06-25,9,10,0,0,3,0.5669456
0.5372647151468037,0.28865337414177616,2013,13-638,2013-04-01,1,2,0,0,9,0.3746518
0.6222951007715146,0.3872511924442295,2013,13-638,2013-04-08,2,3,0,0,9,0.3746518
0.5864199974171755,0.34388841337076015,2013,13-638,2013-04-15,3,4,0,0,9,0.3746518
0.5864199974171755,0.34388841337076015,2013,13-638,2013-04-22,4,5,0,0,9,0.3746518
0.540981411040539,0.2926608870914126,2013,13-638,2013-04-29,5,6,0,1,9,0.3746518
0.540981411040539,0.2926608870914126,2013,13-638,2013-05-06,6,7,1,0,9,0.3746518
0.5338036188348457,0.2849463034811773,2013,13-638,2013-05-13,7,8,1,0,9,0.3746518
0.45520862758933434,0.2072148946317653,2013,13-638,2013-05-20,8,9,1,0,9,0.3746518
0.45520862758933434,0.2072148946317653,2013,13-638,2013-05-24,9,10,1,1,9,0.3746518
0.5061379966122337,0.2561756716146455,2017,17-742,2017-02-25,1,2,0,0,6,0.06330792
0.6277773248320648,0.39410436957330386,2017,17-742,2017-03-04,2,3,0,0,6,0.06330792
0.6711651723618514,0.4504626885915136,2017,17-742,2017-03-11,3,4,0,0,6,0.06330792
0.6711651723618514,0.4504626885915136,2017,17-742,2017-03-18,4,5,0,0,6,0.06330792
0.6711651723618514,0.4504626885915136,2017,17-742,2017-03-25,5,6,0,0,6,0.06330792
0.8903209737509978,0.792671436300925,2017,17-742,2017-04-01,6,7,0,0,6,0.06330792
0.8903209737509978,0.792671436300925,2017,17-742,2017-04-08,7,8,0,0,6,0.06330792
0.9199230641142668,0.8462584438893814,2017,17-742,2017-04-15,8,9,0,0,6,0.06330792
0.6994341988240167,0.4892081984845941,2017,17-742,2017-04-19,9,10,0,0,6,0.06330792
0.5372647151468037,0.28865337414177616,2013,13-729,2013-03-11,1,2,0,0,3,0.1494893
0.5372647151468037,0.28865337414177616,2013,13-729,2013-03-18,2,3,0,0,3,0.1494893
0.5372647151468037,0.28865337414177616,2013,13-729,2013-03-25,3,4,0,0,3,0.1494893
0.5372647151468037,0.28865337414177616,2013,13-729,2013-04-01,4,5,0,0,3,0.1494893
0.6222951007715146,0.3872511924442295,2013,13-729,2013-04-08,5,6,0,0,3,0.1494893
0.5864199974171755,0.34388841337076015,2013,13-729,2013-04-15,6,7,0,0,3,0.1494893
0.5864199974171755,0.34388841337076015,2013,13-729,2013-04-22,7,8,0,0,3,0.1494893
0.540981411040539,0.2926608870914126,2013,13-729,2013-04-29,8,9,0,0,3,0.1494893
0.540981411040539,0.2926608870914126,2013,13-729,2013-05-03,9,10,0,0,3,0.1494893
0.5372647151468037,0.28865337414177616,2013,13-618,2013-03-26,1,2,0,0,6,0.3314763
0.6222951007715146,0.3872511924442295,2013,13-618,2013-04-02,2,3,0,0,6,0.3314763
0.5864199974171755,0.34388841337076015,2013,13-618,2013-04-09,3,4,0,0,6,0.3314763
0.5864199974171755,0.34388841337076015,2013,13-618,2013-04-16,4,5,0,1,6,0.3314763
0.540981411040539,0.2926608870914126,2013,13-618,2013-04-23,5,6,1,0,6,0.3314763
0.540981411040539,0.2926608870914126,2013,13-618,2013-04-26,6,7,1,1,6,0.3314763
0.6711651723618514,0.4504626885915136,2017,17-551,2017-03-23,1,2,0,0,6,0.4550878
0.8903209737509978,0.792671436300925,2017,17-551,2017-03-30,2,3,0,0,6,0.4550878
0.8903209737509978,0.792671436300925,2017,17-551,2017-04-06,3,4,0,0,6,0.4550878
0.9199230641142668,0.8462584438893814,2017,17-551,2017-04-13,4,5,0,0,6,0.4550878
0.6994341988240167,0.4892081984845941,2017,17-551,2017-04-20,5,6,0,0,6,0.4550878
0.647364095075653,0.41908027159311906,2017,17-551,2017-04-27,6,7,0,0,6,0.4550878
0.647364095075653,0.41908027159311906,2017,17-551,2017-05-04,7,8,0,0,6,0.4550878
0.647364095075653,0.41908027159311906,2017,17-551,2017-05-11,8,9,0,0,6,0.4550878
0.647364095075653,0.41908027159311906,2017,17-551,2017-05-15,9,10,0,0,6,0.4550878
0.5372647151468037,0.28865337414177616,2013,13-168,2013-03-27,1,2,0,0,3,0.3895079
0.6222951007715146,0.3872511924442295,2013,13-168,2013-04-03,2,3,0,0,3,0.3895079
0.5864199974171755,0.34388841337076015,2013,13-168,2013-04-10,3,4,0,1,3,0.3895079
0.5864199974171755,0.34388841337076015,2013,13-168,2013-04-17,4,5,1,0,3,0.3895079
0.540981411040539,0.2926608870914126,2013,13-168,2013-04-24,5,6,1,0,3,0.3895079
0.540981411040539,0.2926608870914126,2013,13-168,2013-05-01,6,7,1,0,3,0.3895079
0.5338036188348457,0.2849463034811773,2013,13-168,2013-05-08,7,8,1,0,3,0.3895079
0.45520862758933434,0.2072148946317653,2013,13-168,2013-05-15,8,9,1,0,3,0.3895079
0.45520862758933434,0.2072148946317653,2013,13-168,2013-05-19,9,10,1,1,3,0.3895079
1.2012627095271955,1.4430320973006192,2012,12-575,2012-05-14,1,2,0,0,0,0.5162398
1.2012627095271955,1.4430320973006192,2012,12-575,2012-05-21,2,3,0,0,0,0.5162398
1.1443954024461416,1.3096408371398662,2012,12-575,2012-05-28,3,4,0,0,0,0.5162398
0.657265068582518,0.43199737037878205,2012,12-575,2012-06-04,4,5,0,0,0,0.5162398
0.5855142395953253,0.34282692476889204,2012,12-575,2012-06-11,5,6,0,0,0,0.5162398
0.5056322199055533,0.2556639418066178,2012,12-575,2012-06-18,6,7,0,1,0,0.5162398
0.5056322199055533,0.2556639418066178,2012,12-575,2012-06-25,7,8,1,0,0,0.5162398
0.5056322199055533,0.2556639418066178,2012,12-575,2012-07-02,8,9,1,0,0,0.5162398
0.5056322199055533,0.2556639418066178,2012,12-575,2012-07-06,9,10,1,1,0,0.5162398
0.6695699396562788,0.4483239040913128,2018,18-1253,2018-04-30,1,2,0,0,6,0.5669456
0.6695699396562788,0.4483239040913128,2018,18-1253,2018-05-07,2,3,0,0,6,0.5669456
0.6695699396562788,0.4483239040913128,2018,18-1253,2018-05-14,3,4,0,0,6,0.5669456
0.7686404054172176,0.5908080728399446,2018,18-1253,2018-05-21,4,5,0,0,6,0.5669456
0.7686404054172176,0.5908080728399446,2018,18-1253,2018-05-28,5,6,0,0,6,0.5669456
0.7686404054172176,0.5908080728399446,2018,18-1253,2018-06-04,6,7,0,0,6,0.5669456
0.5721019861283587,0.3273006825320128,2018,18-1253,2018-06-11,7,8,0,0,6,0.5669456
0.4414622328612378,0.19488890304282977,2018,18-1253,2018-06-18,8,9,0,0,6,0.5669456
0.4414622328612378,0.19488890304282977,2018,18-1253,2018-06-22,9,10,0,0,6,0.5669456
1.0676350376923078,1.1398445737082556,2012,12-534,2012-05-08,1,2,0,0,6,0.4453467
1.2012627095271955,1.4430320973006192,2012,12-534,2012-05-15,2,3,0,0,6,0.4453467
1.2012627095271955,1.4430320973006192,2012,12-534,2012-05-22,3,4,0,0,6,0.4453467
1.1443954024461416,1.3096408371398662,2012,12-534,2012-05-29,4,5,0,0,6,0.4453467
0.657265068582518,0.43199737037878205,2012,12-534,2012-06-05,5,6,0,0,6,0.4453467
0.5855142395953253,0.34282692476889204,2012,12-534,2012-06-12,6,7,0,0,6,0.4453467
0.5056322199055533,0.2556639418066178,2012,12-534,2012-06-19,7,8,0,0,6,0.4453467
0.5056322199055533,0.2556639418066178,2012,12-534,2012-06-26,8,9,0,0,6,0.4453467
0.5056322199055533,0.2556639418066178,2012,12-534,2012-06-30,9,10,0,0,6,0.4453467
0.5372647151468037,0.28865337414177616,2013,13-743,2013-03-23,1,2,0,0,3,0.3314763
0.5372647151468037,0.28865337414177616,2013,13-743,2013-03-30,2,3,0,1,3,0.3314763
0.6222951007715146,0.3872511924442295,2013,13-743,2013-04-02,3,4,1,1,3,0.3314763
0.554729619655172,0.30772495092277174,2018,18-670,2018-03-17,1,2,0,0,3,0.2018828
0.588182702751939,0.3459588918165758,2018,18-670,2018-03-24,2,3,0,0,3,0.2018828
0.6695699396562788,0.4483239040913128,2018,18-670,2018-03-31,3,4,0,0,3,0.2018828
0.6695699396562788,0.4483239040913128,2018,18-670,2018-04-07,4,5,0,0,3,0.2018828
0.6695699396562788,0.4483239040913128,2018,18-670,2018-04-14,5,6,0,0,3,0.2018828
0.6695699396562788,0.4483239040913128,2018,18-670,2018-04-21,6,7,0,0,3,0.2018828
0.6695699396562788,0.4483239040913128,2018,18-670,2018-04-28,7,8,0,0,3,0.2018828
0.6695699396562788,0.4483239040913128,2018,18-670,2018-05-05,8,9,0,0,3,0.2018828
0.6695699396562788,0.4483239040913128,2018,18-670,2018-05-09,9,10,0,0,3,0.2018828
0.647364095075653,0.41908027159311906,2017,17-1616,2017-05-13,1,2,0,0,3,0.7825655
0.647364095075653,0.41908027159311906,2017,17-1616,2017-05-20,2,3,0,0,3,0.7825655
0.647364095075653,0.41908027159311906,2017,17-1616,2017-05-27,3,4,0,0,3,0.7825655
0.647364095075653,0.41908027159311906,2017,17-1616,2017-06-03,4,5,0,0,3,0.7825655
0.647364095075653,0.41908027159311906,2017,17-1616,2017-06-10,5,6,0,0,3,0.7825655
0.3662105305080507,0.13411015265498794,2017,17-1616,2017-06-17,6,7,0,0,3,0.7825655
0.3662105305080507,0.13411015265498794,2017,17-1616,2017-06-24,7,8,0,0,3,0.7825655
0.3662105305080507,0.13411015265498794,2017,17-1616,2017-07-01,8,9,0,0,3,0.7825655
0.3662105305080507,0.13411015265498794,2017,17-1616,2017-07-05,9,10,0,0,3,0.7825655
1.2012627095271955,1.4430320973006192,2012,12-549,2012-05-14,1,2,0,0,0,0.5018739
1.2012627095271955,1.4430320973006192,2012,12-549,2012-05-21,2,3,0,0,0,0.5018739
1.1443954024461416,1.3096408371398662,2012,12-549,2012-05-28,3,4,0,1,0,0.5018739
0.657265068582518,0.43199737037878205,2012,12-549,2012-06-04,4,5,1,0,0,0.5018739
0.5855142395953253,0.34282692476889204,2012,12-549,2012-06-11,5,6,1,0,0,0.5018739
0.5056322199055533,0.2556639418066178,2012,12-549,2012-06-18,6,7,1,0,0,0.5018739
0.5056322199055533,0.2556639418066178,2012,12-549,2012-06-25,7,8,1,0,0,0.5018739
0.5056322199055533,0.2556639418066178,2012,12-549,2012-07-02,8,9,1,0,0,0.5018739
0.5056322199055533,0.2556639418066178,2012,12-549,2012-07-06,9,10,1,1,0,0.5018739
0.647364095075653,0.41908027159311906,2017,17-1432,2017-05-22,1,2,0,0,3,0.8369241
0.647364095075653,0.41908027159311906,2017,17-1432,2017-05-29,2,3,0,0,3,0.8369241
0.647364095075653,0.41908027159311906,2017,17-1432,2017-06-05,3,4,0,0,3,0.8369241
0.3662105305080507,0.13411015265498794,2017,17-1432,2017-06-12,4,5,0,0,3,0.8369241
0.3662105305080507,0.13411015265498794,2017,17-1432,2017-06-19,5,6,0,1,3,0.8369241
0.3662105305080507,0.13411015265498794,2017,17-1432,2017-06-26,6,7,1,0,3,0.8369241
0.3662105305080507,0.13411015265498794,2017,17-1432,2017-07-03,7,8,1,0,3,0.8369241
0.3537492377559133,0.1251385232128897,2017,17-1432,2017-07-10,8,9,1,0,3,0.8369241
0.3537492377559133,0.1251385232128897,2017,17-1432,2017-07-14,9,10,1,1,3,0.8369241
1.0676350376923078,1.1398445737082556,2012,12-527,2012-05-08,1,2,0,0,6,0.4244222
1.2012627095271955,1.4430320973006192,2012,12-527,2012-05-15,2,3,0,0,6,0.4244222
1.2012627095271955,1.4430320973006192,2012,12-527,2012-05-22,3,4,0,0,6,0.4244222
1.1443954024461416,1.3096408371398662,2012,12-527,2012-05-29,4,5,0,0,6,0.4244222
0.657265068582518,0.43199737037878205,2012,12-527,2012-06-05,5,6,0,0,6,0.4244222
0.5855142395953253,0.34282692476889204,2012,12-527,2012-06-12,6,7,0,0,6,0.4244222
0.5056322199055533,0.2556639418066178,2012,12-527,2012-06-19,7,8,0,0,6,0.4244222
0.5056322199055533,0.2556639418066178,2012,12-527,2012-06-26,8,9,0,0,6,0.4244222
0.5056322199055533,0.2556639418066178,2012,12-527,2012-06-30,9,10,0,0,6,0.4244222
0.5855142395953253,0.34282692476889204,2012,12-1432,2012-06-13,1,2,0,1,6,0.6008744
0.5855142395953253,0.34282692476889204,2012,12-1432,2012-06-15,2,3,1,1,6,0.6008744
2.3661343571646,5.598591796154734,2011,11-0529,2011-03-12,1,2,0,0,6,0.8466395
3.5770047934507927,12.794963292369948,2011,11-0529,2011-03-19,2,3,0,0,6,0.8466395
3.591690850722692,12.900243167165096,2011,11-0529,2011-03-26,3,4,0,0,6,0.8466395
4.04549701114556,16.36604606718766,2011,11-0529,2011-04-02,4,5,0,0,6,0.8466395
3.92613688818506,15.414550864767465,2011,11-0529,2011-04-09,5,6,0,0,6,0.8466395
3.3904677901167926,11.495271835819446,2011,11-0529,2011-04-16,6,7,0,1,6,0.8466395
3.3904677901167926,11.495271835819446,2011,11-0529,2011-04-23,7,8,1,0,6,0.8466395
3.3904677901167926,11.495271835819446,2011,11-0529,2011-04-30,8,9,1,0,6,0.8466395
3.3904677901167926,11.495271835819446,2011,11-0529,2011-05-04,9,10,1,1,6,0.8466395
0.6695699396562788,0.4483239040913128,2018,18-1543,2018-05-18,1,2,0,0,3,0.7479079
0.7686404054172176,0.5908080728399446,2018,18-1543,2018-05-25,2,3,0,0,3,0.7479079
0.7686404054172176,0.5908080728399446,2018,18-1543,2018-06-01,3,4,0,0,3,0.7479079
0.7686404054172176,0.5908080728399446,2018,18-1543,2018-06-08,4,5,0,0,3,0.7479079
0.5721019861283587,0.3273006825320128,2018,18-1543,2018-06-15,5,6,0,0,3,0.7479079
0.4414622328612378,0.19488890304282977,2018,18-1543,2018-06-22,6,7,0,0,3,0.7479079
0.4414622328612378,0.19488890304282977,2018,18-1543,2018-06-29,7,8,0,0,3,0.7479079
0.3359673025119717,0.11287402835717071,2018,18-1543,2018-07-06,8,9,0,0,3,0.7479079
0.3359673025119717,0.11287402835717071,2018,18-1543,2018-07-10,9,10,0,1,3,0.7479079
1.6263716749756014,2.6450848251629435,2011,11-0525,2011-02-26,1,2,0,0,3,0.8232455
2.3661343571646,5.598591796154734,2011,11-0525,2011-03-05,2,3,0,0,3,0.8232455
2.3661343571646,5.598591796154734,2011,11-0525,2011-03-12,3,4,0,0,3,0.8232455
3.5770047934507927,12.794963292369948,2011,11-0525,2011-03-19,4,5,0,0,3,0.8232455
3.591690850722692,12.900243167165096,2011,11-0525,2011-03-26,5,6,0,1,3,0.8232455
4.04549701114556,16.36604606718766,2011,11-0525,2011-04-02,6,7,1,0,3,0.8232455
4.04549701114556,16.36604606718766,2011,11-0525,2011-04-04,7,8,1,1,3,0.8232455
0.5061379966122337,0.2561756716146455,2017,17-749,2017-02-22,1,2,0,0,3,0.06330792
0.6277773248320648,0.39410436957330386,2017,17-749,2017-03-01,2,3,0,0,3,0.06330792
