Rain,Rain_2,WORKYEAR,NIDO,DATE,Time0,Time,Event,BroodReduction,HatchAsync,PROPORTIONALRANK
0.024790109523809525,6.145495302024717e-4,1991,91-282,1991-05-07,2,3,0,0,4,0.43071159999999997
0.024790109523809525,6.145495302024717e-4,1991,91-282,1991-05-14,3,4,0,1,4,0.43071159999999997
0,0,1991,91-282,1991-05-21,4,5,1,0,4,0.43071159999999997
0,0,1991,91-282,1991-05-28,5,6,1,0,4,0.43071159999999997
0,0,1991,91-282,1991-06-04,6,7,1,0,4,0.43071159999999997
0,0,1991,91-282,1991-06-11,7,8,1,0,4,0.43071159999999997
0.031214375,9.743372066406249e-4,1991,91-282,1991-06-18,8,9,1,0,4,0.43071159999999997
0.031214375,9.743372066406249e-4,1991,91-282,1991-06-22,9,10,1,1,4,0.43071159999999997
0,0,2004,04-899,2004-03-31,1,2,0,0,7,0.4757605
0,0,2004,04-899,2004-04-07,2,3,0,0,7,0.4757605
0,0,2004,04-899,2004-04-14,3,4,0,0,7,0.4757605
0,0,2004,04-899,2004-04-21,4,5,0,0,7,0.4757605
0,0,2004,04-899,2004-04-28,5,6,0,0,7,0.4757605
0.12625205,0.0159395801292025,2004,04-899,2004-05-05,6,7,0,0,7,0.4757605
0.12625205,0.0159395801292025,2004,04-899,2004-05-12,7,8,0,0,7,0.4757605
0.16071930214285715,0.025830694081287006,2004,04-899,2004-05-19,8,9,0,0,7,0.4757605
0.16071930214285715,0.025830694081287006,2004,04-899,2004-05-23,9,10,0,0,7,0.4757605
0.024790109523809525,6.145495302024717e-4,1991,91-097,1991-04-12,1,2,0,0,4,0.3252185
0.024790109523809525,6.145495302024717e-4,1991,91-097,1991-04-19,2,3,0,0,4,0.3252185
0.024790109523809525,6.145495302024717e-4,1991,91-097,1991-04-26,3,4,0,0,4,0.3252185
0.024790109523809525,6.145495302024717e-4,1991,91-097,1991-05-03,4,5,0,0,4,0.3252185
0.024790109523809525,6.145495302024717e-4,1991,91-097,1991-05-10,5,6,0,0,4,0.3252185
0.024790109523809525,6.145495302024717e-4,1991,91-097,1991-05-17,6,7,0,0,4,0.3252185
0,0,1991,91-097,1991-05-24,7,8,0,0,4,0.3252185
0,0,1991,91-097,1991-05-31,8,9,0,0,4,0.3252185
0,0,1991,91-097,1991-06-04,9,10,0,0,4,0.3252185
0.024790109523809525,6.145495302024717e-4,1991,91-221,1991-04-05,1,2,0,0,4,0.21535579999999999
0.024790109523809525,6.145495302024717e-4,1991,91-221,1991-04-12,2,3,0,0,4,0.21535579999999999
0.024790109523809525,6.145495302024717e-4,1991,91-221,1991-04-19,3,4,0,0,4,0.21535579999999999
0.024790109523809525,6.145495302024717e-4,1991,91-221,1991-04-26,4,5,0,0,4,0.21535579999999999
0.024790109523809525,6.145495302024717e-4,1991,91-221,1991-05-03,5,6,0,0,4,0.21535579999999999
0.024790109523809525,6.145495302024717e-4,1991,91-221,1991-05-10,6,7,0,0,4,0.21535579999999999
0.024790109523809525,6.145495302024717e-4,1991,91-221,1991-05-17,7,8,0,0,4,0.21535579999999999
0,0,1991,91-221,1991-05-24,8,9,0,0,4,0.21535579999999999
0,0,1991,91-221,1991-05-28,9,10,0,0,4,0.21535579999999999
0.015964101142857144,2.5485252529937276e-4,2017,17-903,2017-03-18,1,2,0,0,6,0.3457077
0.05162197257142857,0.002664828052165324,2017,17-903,2017-03-25,2,3,0,0,6,0.3457077
0.05695204857142857,0.003243535836482359,2017,17-903,2017-04-01,3,4,0,1,6,0.3457077
0.06864670771428572,0.004712370480010574,2017,17-903,2017-04-08,4,5,1,0,6,0.3457077
0.060389201809523806,0.0036468556951913932,2017,17-903,2017-04-15,5,6,1,0,6,0.3457077
0.060389201809523806,0.0036468556951913932,2017,17-903,2017-04-22,6,7,1,0,6,0.3457077
0.060389201809523806,0.0036468556951913932,2017,17-903,2017-04-29,7,8,1,0,6,0.3457077
0.060389201809523806,0.0036468556951913932,2017,17-903,2017-05-06,8,9,1,0,6,0.3457077
0.046363876666666665,0.0021496090595618774,2017,17-903,2017-05-10,9,10,1,1,6,0.3457077
0.05695204857142857,0.003243535836482359,2017,17-633,2017-04-01,1,2,0,0,3,0.5210474
0.06864670771428572,0.004712370480010574,2017,17-633,2017-04-08,2,3,0,0,3,0.5210474
0.060389201809523806,0.0036468556951913932,2017,17-633,2017-04-15,3,4,0,0,3,0.5210474
0.060389201809523806,0.0036468556951913932,2017,17-633,2017-04-22,4,5,0,1,3,0.5210474
0.060389201809523806,0.0036468556951913932,2017,17-633,2017-04-29,5,6,1,0,3,0.5210474
0.060389201809523806,0.0036468556951913932,2017,17-633,2017-05-06,6,7,1,0,3,0.5210474
0.046363876666666665,0.0021496090595618774,2017,17-633,2017-05-13,7,8,1,0,3,0.5210474
0.04103380066666666,0.0016837727971517333,2017,17-633,2017-05-20,8,9,1,0,3,0.5210474
0.07651164438095237,0.00585403172587732,2017,17-633,2017-05-24,9,10,1,1,3,0.5210474
0.009300084285714286,8.649156772138979e-5,1991,91-137,1991-04-01,1,2,0,0,6,0.1067416
0.024790109523809525,6.145495302024717e-4,1991,91-137,1991-04-08,2,3,0,0,6,0.1067416
0.024790109523809525,6.145495302024717e-4,1991,91-137,1991-04-15,3,4,0,1,6,0.1067416
0.024790109523809525,6.145495302024717e-4,1991,91-137,1991-04-22,4,5,1,0,6,0.1067416
0.024790109523809525,6.145495302024717e-4,1991,91-137,1991-04-29,5,6,1,0,6,0.1067416
0.024790109523809525,6.145495302024717e-4,1991,91-137,1991-05-06,6,7,1,0,6,0.1067416
0.024790109523809525,6.145495302024717e-4,1991,91-137,1991-05-13,7,8,1,0,6,0.1067416
0.024790109523809525,6.145495302024717e-4,1991,91-137,1991-05-20,8,9,1,0,6,0.1067416
0,0,1991,91-137,1991-05-24,9,10,1,1,6,0.1067416
0.08901336428571428,0.007923379021461275,1993,93-663,1993-05-16,1,2,0,0,3,0.6720569
0,0,1993,93-663,1993-05-23,2,3,0,0,3,0.6720569
0,0,1993,93-663,1993-05-30,3,4,0,0,3,0.6720569
0,0,1993,93-663,1993-06-06,4,5,0,0,3,0.6720569
0.0171759375,2.950128290039062e-4,1993,93-663,1993-06-13,5,6,0,0,3,0.6720569
0.02290125,5.244672515625e-4,1993,93-663,1993-06-20,6,7,0,0,3,0.6720569
0.03158017685714286,9.973075703284214e-4,1993,93-663,1993-06-27,7,8,0,0,3,0.6720569
0.03158017685714286,9.973075703284214e-4,1993,93-663,1993-07-04,8,9,0,1,3,0.6720569
0.03158017685714286,9.973075703284214e-4,1993,93-663,1993-07-08,9,10,1,1,3,0.6720569
0.024790109523809525,6.145495302024717e-4,1991,91-127,1991-04-08,1,2,0,0,2,0.3014981
0.024790109523809525,6.145495302024717e-4,1991,91-127,1991-04-15,2,3,0,0,2,0.3014981
0.024790109523809525,6.145495302024717e-4,1991,91-127,1991-04-22,3,4,0,0,2,0.3014981
0.024790109523809525,6.145495302024717e-4,1991,91-127,1991-04-29,4,5,0,0,2,0.3014981
0.024790109523809525,6.145495302024717e-4,1991,91-127,1991-05-06,5,6,0,0,2,0.3014981
0.024790109523809525,6.145495302024717e-4,1991,91-127,1991-05-13,6,7,0,0,2,0.3014981
0.024790109523809525,6.145495302024717e-4,1991,91-127,1991-05-20,7,8,0,0,2,0.3014981
0,0,1991,91-127,1991-05-27,8,9,0,0,2,0.3014981
0,0,1991,91-127,1991-05-31,9,10,0,0,2,0.3014981
0.024790109523809525,6.145495302024717e-4,1991,91-428,1991-04-12,1,2,0,0,4,0.3252185
0.024790109523809525,6.145495302024717e-4,1991,91-428,1991-04-19,2,3,0,0,4,0.3252185
0.024790109523809525,6.145495302024717e-4,1991,91-428,1991-04-26,3,4,0,0,4,0.3252185
0.024790109523809525,6.145495302024717e-4,1991,91-428,1991-05-03,4,5,0,0,4,0.3252185
0.024790109523809525,6.145495302024717e-4,1991,91-428,1991-05-10,5,6,0,0,4,0.3252185
0.024790109523809525,6.145495302024717e-4,1991,91-428,1991-05-17,6,7,0,0,4,0.3252185
0,0,1991,91-428,1991-05-24,7,8,0,0,4,0.3252185
0,0,1991,91-428,1991-05-31,8,9,0,0,4,0.3252185
0,0,1991,91-428,1991-06-04,9,10,0,0,4,0.3252185
0.024790109523809525,6.145495302024717e-4,1991,91-177,1991-04-07,1,2,0,0,6,0.21535579999999999
0.024790109523809525,6.145495302024717e-4,1991,91-177,1991-04-14,2,3,0,0,6,0.21535579999999999
0.024790109523809525,6.145495302024717e-4,1991,91-177,1991-04-21,3,4,0,0,6,0.21535579999999999
0.024790109523809525,6.145495302024717e-4,1991,91-177,1991-04-28,4,5,0,0,6,0.21535579999999999
0.024790109523809525,6.145495302024717e-4,1991,91-177,1991-05-05,5,6,0,0,6,0.21535579999999999
0.024790109523809525,6.145495302024717e-4,1991,91-177,1991-05-12,6,7,0,0,6,0.21535579999999999
0.024790109523809525,6.145495302024717e-4,1991,91-177,1991-05-19,7,8,0,0,6,0.21535579999999999
0,0,1991,91-177,1991-05-26,8,9,0,0,6,0.21535579999999999
0,0,1991,91-177,1991-05-30,9,10,0,0,6,0.21535579999999999
0.23919401914285712,0.0572137787937135,1990,90-075,1990-03-25,1,2,0,1,3,0.2162719
0.09690469342857143,0.009390519608485415,1990,90-075,1990-04-01,2,3,1,0,3,0.2162719
0.09690469342857143,0.009390519608485415,1990,90-075,1990-04-08,3,4,1,0,3,0.2162719
0.09690469342857143,0.009390519608485415,1990,90-075,1990-04-15,4,5,1,0,3,0.2162719
0.1056937887857143,0.011171176987879184,1990,90-075,1990-04-22,5,6,1,0,3,0.2162719
0.1056937887857143,0.011171176987879184,1990,90-075,1990-04-29,6,7,1,0,3,0.2162719
0.06856865164285715,0.004701659988119496,1990,90-075,1990-05-06,7,8,1,0,3,0.2162719
0.008789095357142857,7.724819719695012e-5,1990,90-075,1990-05-13,8,9,1,0,3,0.2162719
0.008789095357142857,7.724819719695012e-5,1990,90-075,1990-05-17,9,10,1,1,3,0.2162719
0,0,1991,91-783,1991-06-15,1,2,0,0,7,0.8870162
0.031214375,9.743372066406249e-4,1991,91-783,1991-06-22,2,3,0,1,7,0.8870162
0.031214375,9.743372066406249e-4,1991,91-783,1991-06-26,3,4,1,1,7,0.8870162
0.024790109523809525,6.145495302024717e-4,1991,91-013,1991-04-25,1,2,0,0,5,0.4001248
0.024790109523809525,6.145495302024717e-4,1991,91-013,1991-05-02,2,3,0,0,5,0.4001248
0.024790109523809525,6.145495302024717e-4,1991,91-013,1991-05-09,3,4,0,0,5,0.4001248
0.024790109523809525,6.145495302024717e-4,1991,91-013,1991-05-16,4,5,0,1,5,0.4001248
0,0,1991,91-013,1991-05-23,5,6,1,0,5,0.4001248
0,0,1991,91-013,1991-05-30,6,7,1,0,5,0.4001248
0,0,1991,91-013,1991-06-06,7,8,1,0,5,0.4001248
0,0,1991,91-013,1991-06-13,8,9,1,0,5,0.4001248
0,0,1991,91-013,1991-06-17,9,10,1,1,5,0.4001248
0.024790109523809525,6.145495302024717e-4,1991,91-133,1991-04-22,1,2,0,0,6,0.3857678
0.024790109523809525,6.145495302024717e-4,1991,91-133,1991-04-29,2,3,0,1,6,0.3857678
0.024790109523809525,6.145495302024717e-4,1991,91-133,1991-05-06,3,4,1,0,6,0.3857678
0.024790109523809525,6.145495302024717e-4,1991,91-133,1991-05-13,4,5,1,0,6,0.3857678
0.024790109523809525,6.145495302024717e-4,1991,91-133,1991-05-18,5,6,1,1,6,0.3857678
0.015964101142857144,2.5485252529937276e-4,2017,17-916,2017-03-18,1,2,0,0,6,0.3887968
0.05162197257142857,0.002664828052165324,2017,17-916,2017-03-25,2,3,0,0,6,0.3887968
0.05695204857142857,0.003243535836482359,2017,17-916,2017-04-01,3,4,0,0,6,0.3887968
0.06864670771428572,0.004712370480010574,2017,17-916,2017-04-08,4,5,0,0,6,0.3887968
0.060389201809523806,0.0036468556951913932,2017,17-916,2017-04-15,5,6,0,0,6,0.3887968
0.060389201809523806,0.0036468556951913932,2017,17-916,2017-04-22,6,7,0,0,6,0.3887968
0.060389201809523806,0.0036468556951913932,2017,17-916,2017-04-29,7,8,0,0,6,0.3887968
0.060389201809523806,0.0036468556951913932,2017,17-916,2017-05-06,8,9,0,0,6,0.3887968
0.046363876666666665,0.0021496090595618774,2017,17-916,2017-05-10,9,10,0,0,6,0.3887968
0.37222951928571424,0.13855481502767392,2011,11-0491,2011-02-25,1,2,0,0,0,0.8306721
0.21557260857142854,0.04647154956629035,2011,11-0491,2011-03-04,2,3,0,0,0,0.8306721
0,0,2011,11-0491,2011-03-11,3,4,0,0,0,0.8306721
0,0,2011,11-0491,2011-03-18,4,5,0,0,0,0.8306721
0,0,2011,11-0491,2011-03-25,5,6,0,0,0,0.8306721
0,0,2011,11-0491,2011-04-01,6,7,0,0,0,0.8306721
0,0,2011,11-0491,2011-04-08,7,8,0,0,0,0.8306721
0.007394870714285714,5.468411288100051e-5,2011,11-0491,2011-04-15,8,9,0,0,0,0.8306721
0.007394870714285714,5.468411288100051e-5,2011,11-0491,2011-04-19,9,10,0,0,0,0.8306721
0.022946025714285716,5.265200960806613e-4,2008,08-1076,2008-03-11,1,2,0,1,3,0.7488196
0.056597635714285714,0.00320329236844699,2008,08-1076,2008-03-18,2,3,1,0,3,0.7488196
0.056597635714285714,0.00320329236844699,2008,08-1076,2008-03-25,3,4,1,0,3,0.7488196
0.056597635714285714,0.00320329236844699,2008,08-1076,2008-04-01,4,5,1,0,3,0.7488196
0.06469816333333334,0.0041858523387066785,2008,08-1076,2008-04-08,5,6,1,0,3,0.7488196
0.06469816333333334,0.0041858523387066785,2008,08-1076,2008-04-15,6,7,1,0,3,0.7488196
0.04175213761904762,0.0017432409957598915,2008,08-1076,2008-04-22,7,8,1,0,3,0.7488196
0.04175213761904762,0.0017432409957598915,2008,08-1076,2008-04-29,8,9,1,0,3,0.7488196
0.04175213761904762,0.0017432409957598915,2008,08-1076,2008-05-03,9,10,1,1,3,0.7488196
0,0,1993,93-738,1993-05-22,1,2,0,0,3,0.7503234
0,0,1993,93-738,1993-05-29,2,3,0,0,3,0.7503234
0,0,1993,93-738,1993-06-05,3,4,0,1,3,0.7503234
0.0171759375,2.950128290039062e-4,1993,93-738,1993-06-12,4,5,1,0,3,0.7503234
0.02290125,5.244672515625e-4,1993,93-738,1993-06-19,5,6,1,0,3,0.7503234
0.03158017685714286,9.973075703284214e-4,1993,93-738,1993-06-26,6,7,1,0,3,0.7503234
0.03158017685714286,9.973075703284214e-4,1993,93-738,1993-07-03,7,8,1,0,3,0.7503234
0.03158017685714286,9.973075703284214e-4,1993,93-738,1993-07-10,8,9,1,0,3,0.7503234
0.03158017685714286,9.973075703284214e-4,1993,93-738,1993-07-14,9,10,1,1,3,0.7503234
0.0171759375,2.950128290039062e-4,1993,93-846,1993-06-11,1,2,0,0,3,0.9023286
0.02290125,5.244672515625e-4,1993,93-846,1993-06-18,2,3,0,1,3,0.9023286
0.02290125,5.244672515625e-4,1993,93-846,1993-06-24,3,4,1,1,3,0.9023286
0.08901336428571428,0.007923379021461275,1993,93-669,1993-05-18,1,2,0,0,3,0.7063389
0,0,1993,93-669,1993-05-25,2,3,0,0,3,0.7063389
0,0,1993,93-669,1993-06-01,3,4,0,0,3,0.7063389
0,0,1993,93-669,1993-06-08,4,5,0,0,3,0.7063389
0.0171759375,2.950128290039062e-4,1993,93-669,1993-06-15,5,6,0,0,3,0.7063389
0.02290125,5.244672515625e-4,1993,93-669,1993-06-22,6,7,0,0,3,0.7063389
0.03158017685714286,9.973075703284214e-4,1993,93-669,1993-06-29,7,8,0,0,3,0.7063389
0.03158017685714286,9.973075703284214e-4,1993,93-669,1993-07-06,8,9,0,0,3,0.7063389
0.03158017685714286,9.973075703284214e-4,1993,93-669,1993-07-10,9,10,0,0,3,0.7063389
0.08901336428571428,0.007923379021461275,1993,93-505,1993-05-03,1,2,0,0,3,0.4896507
0.08901336428571428,0.007923379021461275,1993,93-505,1993-05-10,2,3,0,0,3,0.4896507
0.08901336428571428,0.007923379021461275,1993,93-505,1993-05-17,3,4,0,0,3,0.4896507
0,0,1993,93-505,1993-05-24,4,5,0,0,3,0.4896507
0,0,1993,93-505,1993-05-31,5,6,0,0,3,0.4896507
0,0,1993,93-505,1993-06-07,6,7,0,0,3,0.4896507
0.0171759375,2.950128290039062e-4,1993,93-505,1993-06-14,7,8,0,0,3,0.4896507
0.02290125,5.244672515625e-4,1993,93-505,1993-06-21,8,9,0,0,3,0.4896507
0.03158017685714286,9.973075703284214e-4,1993,93-505,1993-06-25,9,10,0,0,3,0.4896507
0.11681263095238095,0.013645190750017149,1993,93-116,1993-04-03,1,2,0,0,3,0.2205692
0.11681263095238095,0.013645190750017149,1993,93-116,1993-04-10,2,3,0,1,3,0.2205692
0.08901336428571428,0.007923379021461275,1993,93-116,1993-04-17,3,4,1,0,3,0.2205692
0.08901336428571428,0.007923379021461275,1993,93-116,1993-04-22,4,5,1,1,3,0.2205692
0,0,1993,93-810,1993-06-06,1,2,0,0,6,0.8602846
0.0171759375,2.950128290039062e-4,1993,93-810,1993-06-13,2,3,0,1,6,0.8602846
0.02290125,5.244672515625e-4,1993,93-810,1993-06-19,3,4,1,1,6,0.8602846
0.21965810446428571,0.04824968285684306,2018,18-810,2018-04-07,1,2,0,0,3,0.3964435
0.21965810446428571,0.04824968285684306,2018,18-810,2018-04-14,2,3,0,0,3,0.3964435
0.21965810446428571,0.04824968285684306,2018,18-810,2018-04-21,3,4,0,0,3,0.3964435
0.21965810446428571,0.04824968285684306,2018,18-810,2018-04-28,4,5,0,0,3,0.3964435
0.21965810446428571,0.04824968285684306,2018,18-810,2018-05-05,5,6,0,0,3,0.3964435
0.20191192089285714,0.0407684237986434,2018,18-810,2018-05-12,6,7,0,0,3,0.3964435
0.04393162089285714,0.001929987314273722,2018,18-810,2018-05-19,7,8,0,0,3,0.3964435
0.05827386428571429,0.003395843258789847,2018,18-810,2018-05-26,8,9,0,0,3,0.3964435
0.05827386428571429,0.003395843258789847,2018,18-810,2018-05-30,9,10,0,0,3,0.3964435
0.023570575892857142,5.555720479209383e-4,2013,13-471,2013-03-27,1,2,0,0,0,0.4085422
0.023570575892857142,5.555720479209383e-4,2013,13-471,2013-04-03,2,3,0,0,0,0.4085422
0.023570575892857142,5.555720479209383e-4,2013,13-471,2013-04-10,3,4,0,1,0,0.4085422
0.023570575892857142,5.555720479209383e-4,2013,13-471,2013-04-17,4,5,1,0,0,0.4085422
0.041454693035714286,0.0017184915746852986,2013,13-471,2013-04-24,5,6,1,0,0,0.4085422
0.05007072375,0.002507077376848814,2013,13-471,2013-05-01,6,7,1,0,0,0.4085422
0.06463830875,0.004178110958060326,2013,13-471,2013-05-08,7,8,1,0,0,0.4085422
0.05992419357142857,0.003590908975186041,2013,13-471,2013-05-15,8,9,1,0,0,0.4085422
0.05992419357142857,0.003590908975186041,2013,13-471,2013-05-19,9,10,1,1,0,0.4085422
0.37222951928571424,0.13855481502767392,2011,11-0925,2011-02-22,1,2,0,0,4,0.7827702
0.21557260857142854,0.04647154956629035,2011,11-0925,2011-03-01,2,3,0,0,4,0.7827702
0,0,2011,11-0925,2011-03-08,3,4,0,0,4,0.7827702
0,0,2011,11-0925,2011-03-15,4,5,0,0,4,0.7827702
0,0,2011,11-0925,2011-03-22,5,6,0,0,4,0.7827702
0,0,2011,11-0925,2011-03-29,6,7,0,0,4,0.7827702
0,0,2011,11-0925,2011-04-05,7,8,0,0,4,0.7827702
0.007394870714285714,5.468411288100051e-5,2011,11-0925,2011-04-12,8,9,0,0,4,0.7827702
0.007394870714285714,5.468411288100051e-5,2011,11-0925,2011-04-16,9,10,0,0,4,0.7827702
0.47682898452380956,0.22736588048200743,2005,05-503,2005-06-04,1,2,0,1,6,0.4024052
0.47682898452380956,0.22736588048200743,2005,05-503,2005-06-06,2,3,1,1,6,0.4024052
0,0,2004,04-298,2004-03-22,1,2,0,0,1,0.3864068
0,0,2004,04-298,2004-03-29,2,3,0,0,1,0.3864068
0,0,2004,04-298,2004-04-05,3,4,0,0,1,0.3864068
0,0,2004,04-298,2004-04-12,4,5,0,0,1,0.3864068
0,0,2004,04-298,2004-04-19,5,6,0,1,1,0.3864068
0,0,2004,04-298,2004-04-26,6,7,1,0,1,0.3864068
0.12625205,0.0159395801292025,2004,04-298,2004-05-03,7,8,1,0,1,0.3864068
0.12625205,0.0159395801292025,2004,04-298,2004-05-10,8,9,1,0,1,0.3864068
0.16071930214285715,0.025830694081287006,2004,04-298,2004-05-14,9,10,1,1,1,0.3864068
0.08901336428571428,0.007923379021461275,1993,93-679,1993-05-18,1,2,0,0,3,0.7063389
0,0,1993,93-679,1993-05-25,2,3,0,0,3,0.7063389
0,0,1993,93-679,1993-06-01,3,4,0,0,3,0.7063389
0,0,1993,93-679,1993-06-08,4,5,0,0,3,0.7063389
0.0171759375,2.950128290039062e-4,1993,93-679,1993-06-15,5,6,0,0,3,0.7063389
0.02290125,5.244672515625e-4,1993,93-679,1993-06-22,6,7,0,0,3,0.7063389
0.03158017685714286,9.973075703284214e-4,1993,93-679,1993-06-29,7,8,0,1,3,0.7063389
0.03158017685714286,9.973075703284214e-4,1993,93-679,1993-07-06,8,9,1,0,3,0.7063389
0.03158017685714286,9.973075703284214e-4,1993,93-679,1993-07-10,9,10,1,1,3,0.7063389
0,0,2004,04-815,2004-04-20,1,2,0,1,0,0.8094106
0,0,2004,04-815,2004-04-27,2,3,1,0,0,0.8094106
0.12625205,0.0159395801292025,2004,04-815,2004-05-04,3,4,1,0,0,0.8094106
0.12625205,0.0159395801292025,2004,04-815,2004-05-11,4,5,1,0,0,0.8094106
0.16071930214285715,0.025830694081287006,2004,04-815,2004-05-18,5,6,1,0,0,0.8094106
0.16071930214285715,0.025830694081287006,2004,04-815,2004-05-25,6,7,1,0,0,0.8094106
0.16071930214285715,0.025830694081287006,2004,04-815,2004-06-01,7,8,1,0,0,0.8094106
0.220668745,0.04869469501987502,2004,04-815,2004-06-08,8,9,1,0,0,0.8094106
0.220668745,0.04869469501987502,2004,04-815,2004-06-12,9,10,1,1,0,0.8094106
0.7754223809523809,0.6012798688818594,2007,07-172,2007-03-13,1,2,0,0,3,0.264881
0.8124025219047619,0.6599978575972172,2007,07-172,2007-03-20,2,3,0,0,3,0.264881
0.036980140952380954,0.0013675308248579628,2007,07-172,2007-03-27,3,4,0,1,3,0.264881
0.053993445714285715,0.0029152921801015187,2007,07-172,2007-04-03,4,5,1,0,3,0.264881
0.053993445714285715,0.0029152921801015187,2007,07-172,2007-04-10,5,6,1,0,3,0.264881
0.053993445714285715,0.0029152921801015187,2007,07-172,2007-04-17,6,7,1,0,3,0.264881
0.053993445714285715,0.0029152921801015187,2007,07-172,2007-04-24,7,8,1,0,3,0.264881
0.13151653142857142,0.017296598039002416,2007,07-172,2007-05-01,8,9,1,0,3,0.264881
0.13151653142857142,0.017296598039002416,2007,07-172,2007-05-05,9,10,1,1,3,0.264881
1.1487991021428572,1.3197393770842347,1999,99-246,1999-03-03,1,2,0,0,1,0.600907
0.42437696999999996,0.18009581266638086,1999,99-246,1999-03-10,2,3,0,0,1,0.600907
0.2899634414285714,0.08407879736510054,1999,99-246,1999-03-17,3,4,0,0,1,0.600907
0.2899634414285714,0.08407879736510054,1999,99-246,1999-03-24,4,5,0,0,1,0.600907
0.014589612857142858,2.128568033213082e-4,1999,99-246,1999-03-31,5,6,0,0,1,0.600907
0,0,1999,99-246,1999-04-07,6,7,0,0,1,0.600907
0,0,1999,99-246,1999-04-14,7,8,0,0,1,0.600907
0,0,1999,99-246,1999-04-21,8,9,0,0,1,0.600907
0,0,1999,99-246,1999-04-25,9,10,0,0,1,0.600907
0.08531051107142856,0.0072778832992683356,2014,14-0783,2014-03-17,1,2,0,0,3,0.07333599
0.09291252164285714,0.008632736678034396,2014,14-0783,2014-03-24,2,3,0,0,3,0.07333599
0.09795798783333333,0.009595767380355481,2014,14-0783,2014-03-31,3,4,0,0,3,0.07333599
0.15510435354761903,0.024057360489424803,2014,14-0783,2014-04-07,4,5,0,0,3,0.07333599
0.13921596354761906,0.019381084506491997,2014,14-0783,2014-04-14,5,6,0,0,3,0.07333599
0.13921596354761906,0.019381084506491997,2014,14-0783,2014-04-21,6,7,0,0,3,0.07333599
0.13921596354761906,0.019381084506491997,2014,14-0783,2014-04-28,7,8,0,0,3,0.07333599
0.11550649104761905,0.0133417494741337,2014,14-0783,2014-05-05,8,9,0,0,3,0.07333599
0.13145078761904763,0.017279309565667967,2014,14-0783,2014-05-09,9,10,0,0,3,0.07333599
0,0,1996,96-832,1996-05-14,1,2,0,0,7,0.7532467
0,0,1996,96-832,1996-05-21,2,3,0,0,7,0.7532467
0,0,1996,96-832,1996-05-28,3,4,0,0,7,0.7532467
0,0,1996,96-832,1996-06-04,4,5,0,0,7,0.7532467
0.007565374285714286,5.7234888082946945e-5,1996,96-832,1996-06-11,5,6,0,0,7,0.7532467
0.014049980816326533,1.9740196093914357e-4,1996,96-832,1996-06-18,6,7,0,0,7,0.7532467
0.014049980816326533,1.9740196093914357e-4,1996,96-832,1996-06-25,7,8,0,0,7,0.7532467
0.014049980816326533,1.9740196093914357e-4,1996,96-832,1996-07-02,8,9,0,0,7,0.7532467
0.014049980816326533,1.9740196093914357e-4,1996,96-832,1996-07-06,9,10,0,0,7,0.7532467
0,0,1996,96-453.1,1996-03-14,1,2,0,0,4,0.3860685
0,0,1996,96-453.1,1996-03-21,2,3,0,0,4,0.3860685
0,0,1996,96-453.1,1996-03-28,3,4,0,0,4,0.3860685
0,0,1996,96-453.1,1996-04-04,4,5,0,0,4,0.3860685
0,0,1996,96-453.1,1996-04-11,5,6,0,0,4,0.3860685
0,0,1996,96-453.1,1996-04-18,6,7,0,0,4,0.3860685
0,0,1996,96-453.1,1996-04-25,7,8,0,0,4,0.3860685
0,0,1996,96-453.1,1996-05-02,8,9,0,0,4,0.3860685
0,0,1996,96-453.1,1996-05-06,9,10,0,0,4,0.3860685
0,0,1996,96-401,1996-03-16,1,2,0,0,3,0.4415584
0,0,1996,96-401,1996-03-23,2,3,0,0,3,0.4415584
0,0,1996,96-401,1996-03-30,3,4,0,0,3,0.4415584
0,0,1996,96-401,1996-04-06,4,5,0,0,3,0.4415584
0,0,1996,96-401,1996-04-13,5,6,0,0,3,0.4415584
0,0,1996,96-401,1996-04-20,6,7,0,0,3,0.4415584
0,0,1996,96-401,1996-04-27,7,8,0,0,3,0.4415584
0,0,1996,96-401,1996-05-04,8,9,0,0,3,0.4415584
0,0,1996,96-401,1996-05-08,9,10,0,0,3,0.4415584
0.1056937887857143,0.011171176987879184,1990,90-061,1990-04-22,1,2,0,0,3,0.3759011
0.1056937887857143,0.011171176987879184,1990,90-061,1990-04-26,2,3,0,1,3,0.3759011
0,0,1996,96-439,1996-03-30,1,2,0,0,9,0.5283353
0,0,1996,96-439,1996-04-06,2,3,0,0,9,0.5283353
0,0,1996,96-439,1996-04-13,3,4,0,0,9,0.5283353
0,0,1996,96-439,1996-04-20,4,5,0,0,9,0.5283353
0,0,1996,96-439,1996-04-27,5,6,0,0,9,0.5283353
0,0,1996,96-439,1996-05-04,6,7,0,0,9,0.5283353
0,0,1996,96-439,1996-05-11,7,8,0,0,9,0.5283353
0,0,1996,96-439,1996-05-18,8,9,0,0,9,0.5283353
0,0,1996,96-439,1996-05-22,9,10,0,0,9,0.5283353
0.47682898452380956,0.22736588048200743,2005,05-685,2005-06-10,1,2,0,0,5,0.5689177
0.47682898452380956,0.22736588048200743,2005,05-685,2005-06-17,2,3,0,0,5,0.5689177
0.5089751880952381,0.259055742096583,2005,05-685,2005-06-24,3,4,0,0,5,0.5689177
0.45511672738095243,0.20713123554194818,2005,05-685,2005-07-01,4,5,0,1,5,0.5689177
