RefittedChl,RefittedChl_2,PROPORTIONALRANK,HatchAsync,Chl,Chl_2,SST,SST_2,Event,BroodReduction,NIDO,WORKYEAR,DATE,Time0,Time
-0.041199612991767956,0.001697408110671455,0.5162398,6,1.1443954024461416,1.3096408371398662,28.7911213675,828.9286695981151,0,1,12-689,2012,2012-05-29,3,4
-0.041199612991767956,0.001697408110671455,0.5162398,6,0.657265068582518,0.43199737037878205,28.7911213675,828.9286695981151,1,0,12-689,2012,2012-06-05,4,5
-0.041199612991767956,0.001697408110671455,0.5162398,6,0.5855142395953253,0.34282692476889204,29.579825226666667,874.9660604401457,1,0,12-689,2012,2012-06-12,5,6
-0.041199612991767956,0.001697408110671455,0.5162398,6,0.5056322199055533,0.2556639418066178,29.579825226666667,874.9660604401457,1,0,12-689,2012,2012-06-19,6,7
-0.055351376524476366,0.0030637748831543535,0.5162398,6,0.5056322199055533,0.2556639418066178,29.579825226666667,874.9660604401457,1,0,12-689,2012,2012-06-26,7,8
-0.1765766225981391,0.03117930364816565,0.5162398,6,0.5056322199055533,0.2556639418066178,29.579825226666667,874.9660604401457,1,0,12-689,2012,2012-07-03,8,9
-0.1765766225981391,0.03117930364816565,0.5162398,6,0.5056322199055533,0.2556639418066178,29.579825226666667,874.9660604401457,1,1,12-689,2012,2012-07-07,9,10
-0.11121263697028994,0.0123682506218855,0.3887968,6,0.6711651723618514,0.4504626885915136,25.604722774,655.6018283333942,0,1,17-929,2017,2017-03-21,1,2
0.002312537544393177,5.347829894228026e-6,0.3887968,6,0.8903209737509978,0.792671436300925,25.604722774,655.6018283333942,1,0,17-929,2017,2017-03-28,2,3
0.002312537544393177,5.347829894228026e-6,0.3887968,6,0.8903209737509978,0.792671436300925,25.725,661.7756250000001,1,0,17-929,2017,2017-04-04,3,4
-0.10159267153628006,0.010321070909878488,0.3887968,6,0.9199230641142668,0.8462584438893814,26.2231076125,687.6513728567555,1,0,17-929,2017,2017-04-11,4,5
-0.10159267153628006,0.010321070909878488,0.3887968,6,0.6994341988240167,0.4892081984845941,26.2231076125,687.6513728567555,1,0,17-929,2017,2017-04-18,5,6
-0.10159267153628006,0.010321070909878488,0.3887968,6,0.647364095075653,0.41908027159311906,26.24997342,689.0611045507065,1,0,17-929,2017,2017-04-25,6,7
-0.10228620266111205,0.010462467254830085,0.3887968,6,0.647364095075653,0.41908027159311906,27.418774144285713,751.7891755753508,1,0,17-929,2017,2017-05-02,7,8
-0.10228620266111205,0.010462467254830085,0.3887968,6,0.647364095075653,0.41908027159311906,27.418774144285713,751.7891755753508,1,0,17-929,2017,2017-05-09,8,9
-0.10228620266111205,0.010462467254830085,0.3887968,6,0.647364095075653,0.41908027159311906,27.418774144285713,751.7891755753508,1,1,17-929,2017,2017-05-13,9,10
-0.11857929110599139,0.014061048279199448,0.2210805,12,0.6711651723618514,0.4504626885915136,24.776497232,613.8748150873037,0,1,17-325,2017,2017-03-14,1,2
-0.11121263697028994,0.0123682506218855,0.2210805,12,0.6711651723618514,0.4504626885915136,25.604722774,655.6018283333942,1,0,17-325,2017,2017-03-21,2,3
0.002312537544393177,5.347829894228026e-6,0.2210805,12,0.8903209737509978,0.792671436300925,25.604722774,655.6018283333942,1,0,17-325,2017,2017-03-28,3,4
0.002312537544393177,5.347829894228026e-6,0.2210805,12,0.8903209737509978,0.792671436300925,25.725,661.7756250000001,1,0,17-325,2017,2017-04-04,4,5
-0.10159267153628006,0.010321070909878488,0.2210805,12,0.9199230641142668,0.8462584438893814,26.2231076125,687.6513728567555,1,0,17-325,2017,2017-04-11,5,6
-0.10159267153628006,0.010321070909878488,0.2210805,12,0.6994341988240167,0.4892081984845941,26.2231076125,687.6513728567555,1,0,17-325,2017,2017-04-18,6,7
-0.10159267153628006,0.010321070909878488,0.2210805,12,0.647364095075653,0.41908027159311906,26.24997342,689.0611045507065,1,0,17-325,2017,2017-04-25,7,8
-0.10228620266111205,0.010462467254830085,0.2210805,12,0.647364095075653,0.41908027159311906,27.418774144285713,751.7891755753508,1,0,17-325,2017,2017-05-02,8,9
-0.10228620266111205,0.010462467254830085,0.2210805,12,0.647364095075653,0.41908027159311906,27.418774144285713,751.7891755753508,1,1,17-325,2017,2017-05-06,9,10
-0.20643941570074137,0.042617232354863505,0.08588672,3,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-604,2013,2013-03-05,1,2
-0.14227145835396637,0.02024116786216439,0.08588672,3,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-604,2013,2013-03-12,2,3
-0.14227145835396637,0.02024116786216439,0.08588672,3,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-604,2013,2013-03-19,3,4
-0.14227145835396637,0.02024116786216439,0.08588672,3,0.5372647151468037,0.28865337414177616,26.272377252,690.237806471407,0,0,13-604,2013,2013-03-26,4,5
-0.14227145835396637,0.02024116786216439,0.08588672,3,0.6222951007715146,0.3872511924442295,26.89851839,723.5302915771682,0,0,13-604,2013,2013-04-02,5,6
-0.14227145835396637,0.02024116786216439,0.08588672,3,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,0,0,13-604,2013,2013-04-09,6,7
-0.14227145835396637,0.02024116786216439,0.08588672,3,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,0,0,13-604,2013,2013-04-16,7,8
-0.10698234857629253,0.01144522290689936,0.08588672,3,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,0,0,13-604,2013,2013-04-23,8,9
-0.10698234857629253,0.01144522290689936,0.08588672,3,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,0,0,13-604,2013,2013-04-27,9,10
-0.14227145835396637,0.02024116786216439,0.3082637,0,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-193,2013,2013-03-18,1,2
-0.14227145835396637,0.02024116786216439,0.3082637,0,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-193,2013,2013-03-25,2,3
-0.14227145835396637,0.02024116786216439,0.3082637,0,0.5372647151468037,0.28865337414177616,26.272377252,690.237806471407,0,0,13-193,2013,2013-04-01,3,4
-0.14227145835396637,0.02024116786216439,0.3082637,0,0.6222951007715146,0.3872511924442295,26.89851839,723.5302915771682,0,0,13-193,2013,2013-04-08,4,5
-0.14227145835396637,0.02024116786216439,0.3082637,0,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,0,0,13-193,2013,2013-04-15,5,6
-0.14227145835396637,0.02024116786216439,0.3082637,0,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,0,0,13-193,2013,2013-04-22,6,7
-0.10698234857629253,0.01144522290689936,0.3082637,0,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,0,0,13-193,2013,2013-04-29,7,8
-0.18527910457961178,0.034328346593822716,0.3082637,0,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,0,0,13-193,2013,2013-05-06,8,9
-0.19420683485983156,0.03771629470627389,0.3082637,0,0.5338036188348457,0.2849463034811773,27.124261295,735.725550799435,0,0,13-193,2013,2013-05-10,9,10
-0.19331907430363987,0.03737226448961623,0.09326425,3,0.3921154421152318,0.1537545199452237,26.6292247575,709.115611185451,0,0,14-0482,2014,2014-03-20,1,2
-0.19331907430363987,0.03737226448961623,0.09326425,3,0.3921154421152318,0.1537545199452237,26.458351566666668,700.0443676253325,0,0,14-0482,2014,2014-03-27,2,3
-0.19331907430363987,0.03737226448961623,0.09326425,3,0.5743812775946552,0.32991385205126833,26.458351566666668,700.0443676253325,0,1,14-0482,2014,2014-04-03,3,4
-0.19331907430363987,0.03737226448961623,0.09326425,3,0.5743812775946552,0.32991385205126833,26.785610390000002,717.4689239648761,1,0,14-0482,2014,2014-04-10,4,5
-0.19331907430363987,0.03737226448961623,0.09326425,3,0.5743812775946552,0.32991385205126833,26.785610390000002,717.4689239648761,1,1,14-0482,2014,2014-04-14,5,6
-0.10159412209109894,0.010321365643461118,0.6202929,3,0.6695699396562788,0.4483239040913128,26.67131591,711.3590923710192,0,0,18-1308,2018,2018-05-03,1,2
-0.10159412209109894,0.010321365643461118,0.6202929,3,0.6695699396562788,0.4483239040913128,27.707091311666666,767.6829089530345,0,1,18-1308,2018,2018-05-07,2,3
-0.11857929110599139,0.014061048279199448,0.3457077,3,0.6711651723618514,0.4504626885915136,24.776497232,613.8748150873037,0,0,17-883,2017,2017-03-15,1,2
-0.11121263697028994,0.0123682506218855,0.3457077,3,0.6711651723618514,0.4504626885915136,25.604722774,655.6018283333942,0,0,17-883,2017,2017-03-22,2,3
0.002312537544393177,5.347829894228026e-6,0.3457077,3,0.8903209737509978,0.792671436300925,25.604722774,655.6018283333942,0,0,17-883,2017,2017-03-29,3,4
0.002312537544393177,5.347829894228026e-6,0.3457077,3,0.8903209737509978,0.792671436300925,25.725,661.7756250000001,0,0,17-883,2017,2017-04-05,4,5
-0.10159267153628006,0.010321070909878488,0.3457077,3,0.9199230641142668,0.8462584438893814,26.2231076125,687.6513728567555,0,0,17-883,2017,2017-04-12,5,6
-0.10159267153628006,0.010321070909878488,0.3457077,3,0.6994341988240167,0.4892081984845941,26.2231076125,687.6513728567555,0,0,17-883,2017,2017-04-19,6,7
-0.10159267153628006,0.010321070909878488,0.3457077,3,0.647364095075653,0.41908027159311906,26.24997342,689.0611045507065,0,0,17-883,2017,2017-04-26,7,8
-0.10228620266111205,0.010462467254830085,0.3457077,3,0.647364095075653,0.41908027159311906,27.418774144285713,751.7891755753508,0,0,17-883,2017,2017-05-03,8,9
-0.10228620266111205,0.010462467254830085,0.3457077,3,0.647364095075653,0.41908027159311906,27.418774144285713,751.7891755753508,0,0,17-883,2017,2017-05-07,9,10
-0.14227145835396637,0.02024116786216439,0.2441968,3,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,0,13-678,2013,2013-03-17,1,2
-0.14227145835396637,0.02024116786216439,0.2441968,3,0.5372647151468037,0.28865337414177616,25.652759485714284,658.0640692319042,0,1,13-678,2013,2013-03-24,2,3
-0.14227145835396637,0.02024116786216439,0.2441968,3,0.5372647151468037,0.28865337414177616,26.272377252,690.237806471407,1,0,13-678,2013,2013-03-31,3,4
-0.14227145835396637,0.02024116786216439,0.2441968,3,0.6222951007715146,0.3872511924442295,26.89851839,723.5302915771682,1,0,13-678,2013,2013-04-07,4,5
-0.14227145835396637,0.02024116786216439,0.2441968,3,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,1,1,13-678,2013,2013-04-11,5,6
-0.16348338010551147,0.026726815570723143,0.8702471,6,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-1022,2004,2004-05-04,1,2
-0.17963397077335616,0.03226836345580297,0.8702471,6,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,1,04-1022,2004,2004-05-11,2,3
-0.17963397077335616,0.03226836345580297,0.8702471,6,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,1,1,04-1022,2004,2004-05-13,3,4
-0.17351448312513526,0.03010727585418285,0.5498605,3,0.6695699396562788,0.4483239040913128,26.67131591,711.3590923710192,0,0,18-1284,2018,2018-04-27,1,2
-0.10159412209109894,0.010321365643461118,0.5498605,3,0.6695699396562788,0.4483239040913128,26.67131591,711.3590923710192,0,0,18-1284,2018,2018-05-04,2,3
-0.10159412209109894,0.010321365643461118,0.5498605,3,0.6695699396562788,0.4483239040913128,27.707091311666666,767.6829089530345,0,0,18-1284,2018,2018-05-11,3,4
-0.10159412209109894,0.010321365643461118,0.5498605,3,0.6695699396562788,0.4483239040913128,28.94742473,837.9533984990156,0,0,18-1284,2018,2018-05-18,4,5
-0.10159412209109894,0.010321365643461118,0.5498605,3,0.7686404054172176,0.5908080728399446,29.25480772,855.8437747341716,0,1,18-1284,2018,2018-05-25,5,6
-0.1390173317262662,0.019325818520290743,0.5498605,3,0.7686404054172176,0.5908080728399446,29.493685501999998,869.8774844908849,1,0,18-1284,2018,2018-06-01,6,7
-0.14886021555931284,0.022159363776365085,0.5498605,3,0.7686404054172176,0.5908080728399446,30.0098828325,900.5930676203783,1,0,18-1284,2018,2018-06-08,7,8
-0.14886021555931284,0.022159363776365085,0.5498605,3,0.5721019861283587,0.3273006825320128,30.0098828325,900.5930676203783,1,0,18-1284,2018,2018-06-15,8,9
-0.14886021555931284,0.022159363776365085,0.5498605,3,0.4414622328612378,0.19488890304282977,30.0098828325,900.5930676203783,1,1,18-1284,2018,2018-06-19,9,10
-0.10159412209109894,0.010321365643461118,0.6649233,3,0.6695699396562788,0.4483239040913128,27.707091311666666,767.6829089530345,0,0,18-1377,2018,2018-05-09,1,2
-0.10159412209109894,0.010321365643461118,0.6649233,3,0.6695699396562788,0.4483239040913128,28.94742473,837.9533984990156,0,0,18-1377,2018,2018-05-16,2,3
-0.10159412209109894,0.010321365643461118,0.6649233,3,0.7686404054172176,0.5908080728399446,29.25480772,855.8437747341716,0,0,18-1377,2018,2018-05-23,3,4
-0.1390173317262662,0.019325818520290743,0.6649233,3,0.7686404054172176,0.5908080728399446,29.493685501999998,869.8774844908849,0,0,18-1377,2018,2018-05-30,4,5
-0.14886021555931284,0.022159363776365085,0.6649233,3,0.7686404054172176,0.5908080728399446,30.0098828325,900.5930676203783,0,0,18-1377,2018,2018-06-06,5,6
-0.14886021555931284,0.022159363776365085,0.6649233,3,0.5721019861283587,0.3273006825320128,30.0098828325,900.5930676203783,0,1,18-1377,2018,2018-06-13,6,7
-0.14886021555931284,0.022159363776365085,0.6649233,3,0.4414622328612378,0.19488890304282977,30.0098828325,900.5930676203783,1,0,18-1377,2018,2018-06-20,7,8
-0.14886021555931284,0.022159363776365085,0.6649233,3,0.4414622328612378,0.19488890304282977,31.314149957999998,980.5759875921112,1,0,18-1377,2018,2018-06-27,8,9
-0.14886021555931284,0.022159363776365085,0.6649233,3,0.4414622328612378,0.19488890304282977,31.314149957999998,980.5759875921112,1,1,18-1377,2018,2018-07-01,9,10
-0.17311750009239327,0.029969668838239785,0.1153464,6,0.6277773248320648,0.39410436957330386,26.09067267,680.723200373085,0,0,17-777,2017,2017-02-28,1,2
-0.11857929110599139,0.014061048279199448,0.1153464,6,0.6711651723618514,0.4504626885915136,26.09067267,680.723200373085,0,0,17-777,2017,2017-03-07,2,3
-0.11857929110599139,0.014061048279199448,0.1153464,6,0.6711651723618514,0.4504626885915136,24.776497232,613.8748150873037,0,0,17-777,2017,2017-03-14,3,4
-0.11121263697028994,0.0123682506218855,0.1153464,6,0.6711651723618514,0.4504626885915136,25.604722774,655.6018283333942,0,0,17-777,2017,2017-03-21,4,5
0.002312537544393177,5.347829894228026e-6,0.1153464,6,0.8903209737509978,0.792671436300925,25.604722774,655.6018283333942,0,0,17-777,2017,2017-03-28,5,6
0.002312537544393177,5.347829894228026e-6,0.1153464,6,0.8903209737509978,0.792671436300925,25.725,661.7756250000001,0,0,17-777,2017,2017-04-04,6,7
-0.10159267153628006,0.010321070909878488,0.1153464,6,0.9199230641142668,0.8462584438893814,26.2231076125,687.6513728567555,0,0,17-777,2017,2017-04-11,7,8
-0.10159267153628006,0.010321070909878488,0.1153464,6,0.6994341988240167,0.4892081984845941,26.2231076125,687.6513728567555,0,0,17-777,2017,2017-04-18,8,9
-0.10159267153628006,0.010321070909878488,0.1153464,6,0.6994341988240167,0.4892081984845941,26.2231076125,687.6513728567555,0,0,17-777,2017,2017-04-22,9,10
-0.19376817527920712,0.03754610575103353,0.03591353,3,0.4944630851790338,0.24449374260476844,25.632310725,657.01535310295,0,0,18-158,2018,2018-02-26,1,2
-0.16193249356112172,0.026222132470922727,0.03591353,3,0.4944630851790338,0.24449374260476844,25.632310725,657.01535310295,0,0,18-158,2018,2018-03-05,2,3
-0.17351448312513526,0.03010727585418285,0.03591353,3,0.554729619655172,0.30772495092277174,25.632310725,657.01535310295,0,1,18-158,2018,2018-03-12,3,4
-0.17351448312513526,0.03010727585418285,0.03591353,3,0.588182702751939,0.3459588918165758,25.632310725,657.01535310295,1,0,18-158,2018,2018-03-19,4,5
-0.17351448312513526,0.03010727585418285,0.03591353,3,0.6695699396562788,0.4483239040913128,25.632310725,657.01535310295,1,0,18-158,2018,2018-03-26,5,6
-0.17351448312513526,0.03010727585418285,0.03591353,3,0.6695699396562788,0.4483239040913128,25.632310725,657.01535310295,1,0,18-158,2018,2018-04-02,6,7
-0.17351448312513526,0.03010727585418285,0.03591353,3,0.6695699396562788,0.4483239040913128,25.632310725,657.01535310295,1,0,18-158,2018,2018-04-09,7,8
-0.17351448312513526,0.03010727585418285,0.03591353,3,0.6695699396562788,0.4483239040913128,25.139402233333332,631.9895446493249,1,0,18-158,2018,2018-04-16,8,9
-0.17351448312513526,0.03010727585418285,0.03591353,3,0.6695699396562788,0.4483239040913128,25.139402233333332,631.9895446493249,1,1,18-158,2018,2018-04-20,9,10
0.5500177650083926,0.3025195418248274,0.8306721,4,1.6263716749756014,2.6450848251629435,22.8324743075,521.3218830026476,0,0,11-1156,2011,2011-03-01,1,2
0.5536724766592099,0.30655321140994335,0.8306721,4,2.3661343571646,5.598591796154734,22.542349026666667,508.1574996400596,0,0,11-1156,2011,2011-03-08,2,3
0.6666048063515086,0.44436196785093235,0.8306721,4,2.3661343571646,5.598591796154734,23.499893715,552.2450046162965,0,0,11-1156,2011,2011-03-15,3,4
1.0322952316358782,1.0656334452581715,0.8306721,4,3.5770047934507927,12.794963292369948,24.563357818,603.3585472951017,0,0,11-1156,2011,2011-03-22,4,5
1.0322952316358782,1.0656334452581715,0.8306721,4,3.591690850722692,12.900243167165096,24.563357818,603.3585472951017,0,0,11-1156,2011,2011-03-29,5,6
1.0322952316358782,1.0656334452581715,0.8306721,4,4.04549701114556,16.36604606718766,24.84486432285714,617.2672832211796,0,0,11-1156,2011,2011-04-05,6,7
1.0322952316358782,1.0656334452581715,0.8306721,4,3.92613688818506,15.414550864767465,24.84486432285714,617.2672832211796,0,0,11-1156,2011,2011-04-12,7,8
0.8776099714010664,0.7701992619025807,0.8306721,4,3.3904677901167926,11.495271835819446,25.30329701,640.256839576275,0,0,11-1156,2011,2011-04-19,8,9
0.7233560720648735,0.5232440069931225,0.8306721,4,3.3904677901167926,11.495271835819446,25.30329701,640.256839576275,0,0,11-1156,2011,2011-04-23,9,10
-0.10159412209109894,0.010321365643461118,0.6858438,6,0.6695699396562788,0.4483239040913128,27.707091311666666,767.6829089530345,0,0,18-1445,2018,2018-05-10,1,2
-0.10159412209109894,0.010321365643461118,0.6858438,6,0.6695699396562788,0.4483239040913128,28.94742473,837.9533984990156,0,0,18-1445,2018,2018-05-17,2,3
-0.10159412209109894,0.010321365643461118,0.6858438,6,0.7686404054172176,0.5908080728399446,29.25480772,855.8437747341716,0,0,18-1445,2018,2018-05-24,3,4
-0.1390173317262662,0.019325818520290743,0.6858438,6,0.7686404054172176,0.5908080728399446,29.493685501999998,869.8774844908849,0,0,18-1445,2018,2018-05-31,4,5
-0.14886021555931284,0.022159363776365085,0.6858438,6,0.7686404054172176,0.5908080728399446,30.0098828325,900.5930676203783,0,0,18-1445,2018,2018-06-07,5,6
-0.14886021555931284,0.022159363776365085,0.6858438,6,0.5721019861283587,0.3273006825320128,30.0098828325,900.5930676203783,0,0,18-1445,2018,2018-06-14,6,7
-0.14886021555931284,0.022159363776365085,0.6858438,6,0.4414622328612378,0.19488890304282977,30.0098828325,900.5930676203783,0,0,18-1445,2018,2018-06-21,7,8
-0.14886021555931284,0.022159363776365085,0.6858438,6,0.4414622328612378,0.19488890304282977,31.314149957999998,980.5759875921112,0,1,18-1445,2018,2018-06-28,8,9
-0.14886021555931284,0.022159363776365085,0.6858438,6,0.3359673025119717,0.11287402835717071,31.426121872,987.6011359137967,1,1,18-1445,2018,2018-07-02,9,10
0.5536724766592099,0.30655321140994335,0.8488674,0,2.3661343571646,5.598591796154734,22.542349026666667,508.1574996400596,0,0,11-0473,2011,2011-03-08,1,2
0.6666048063515086,0.44436196785093235,0.8488674,0,2.3661343571646,5.598591796154734,23.499893715,552.2450046162965,0,0,11-0473,2011,2011-03-15,2,3
1.0322952316358782,1.0656334452581715,0.8488674,0,3.5770047934507927,12.794963292369948,24.563357818,603.3585472951017,0,0,11-0473,2011,2011-03-22,3,4
1.0322952316358782,1.0656334452581715,0.8488674,0,3.591690850722692,12.900243167165096,24.563357818,603.3585472951017,0,0,11-0473,2011,2011-03-29,4,5
1.0322952316358782,1.0656334452581715,0.8488674,0,4.04549701114556,16.36604606718766,24.84486432285714,617.2672832211796,0,0,11-0473,2011,2011-04-05,5,6
1.0322952316358782,1.0656334452581715,0.8488674,0,3.92613688818506,15.414550864767465,24.84486432285714,617.2672832211796,0,0,11-0473,2011,2011-04-12,6,7
0.8776099714010664,0.7701992619025807,0.8488674,0,3.3904677901167926,11.495271835819446,25.30329701,640.256839576275,0,0,11-0473,2011,2011-04-19,7,8
0.7233560720648735,0.5232440069931225,0.8488674,0,3.3904677901167926,11.495271835819446,25.30329701,640.256839576275,0,0,11-0473,2011,2011-04-26,8,9
0.7233560720648735,0.5232440069931225,0.8488674,0,3.3904677901167926,11.495271835819446,27.251405973333334,742.6391275234278,0,0,11-0473,2011,2011-04-30,9,10
-0.14227145835396637,0.02024116786216439,0.3314763,6,0.5372647151468037,0.28865337414177616,26.272377252,690.237806471407,0,0,13-556,2013,2013-03-26,1,2
-0.14227145835396637,0.02024116786216439,0.3314763,6,0.6222951007715146,0.3872511924442295,26.89851839,723.5302915771682,0,0,13-556,2013,2013-04-02,2,3
-0.14227145835396637,0.02024116786216439,0.3314763,6,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,0,0,13-556,2013,2013-04-09,3,4
-0.14227145835396637,0.02024116786216439,0.3314763,6,0.5864199974171755,0.34388841337076015,26.89851839,723.5302915771682,0,0,13-556,2013,2013-04-16,4,5
-0.10698234857629253,0.01144522290689936,0.3314763,6,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,0,0,13-556,2013,2013-04-23,5,6
-0.18527910457961178,0.034328346593822716,0.3314763,6,0.540981411040539,0.2926608870914126,26.89851839,723.5302915771682,0,0,13-556,2013,2013-04-30,6,7
-0.19420683485983156,0.03771629470627389,0.3314763,6,0.5338036188348457,0.2849463034811773,27.124261295,735.725550799435,0,0,13-556,2013,2013-05-07,7,8
-0.19420683485983156,0.03771629470627389,0.3314763,6,0.45520862758933434,0.2072148946317653,27.91358828,779.1684106653533,0,0,13-556,2013,2013-05-14,8,9
-0.19420683485983156,0.03771629470627389,0.3314763,6,0.45520862758933434,0.2072148946317653,27.91358828,779.1684106653533,0,0,13-556,2013,2013-05-18,9,10
-0.19720274102999724,0.038888921069744155,0.5029892,3,0.34376429750000004,0.11817389223566853,30.83340278,950.6987269937117,0,1,14-1144,2014,2014-05-28,1,2
-0.1294023788871864,0.016744975661662942,0.5029892,3,0.285254967437958,0.08137039644803046,30.83340278,950.6987269937117,1,0,14-1144,2014,2014-06-04,2,3
-0.1294023788871864,0.016744975661662942,0.5029892,3,0.285254967437958,0.08137039644803046,30.83340278,950.6987269937117,1,0,14-1144,2014,2014-06-11,3,4
-0.19827692248869977,0.03931373799158985,0.5029892,3,0.285254967437958,0.08137039644803046,30.83340278,950.6987269937117,1,0,14-1144,2014,2014-06-18,4,5
-0.25459313168583,0.06481766270159836,0.5029892,3,0.285254967437958,0.08137039644803046,30.83340278,950.6987269937117,1,1,14-1144,2014,2014-06-25,5,6
-0.048928559533372266,0.002394003938010754,0.4757605,7,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-899,2004,2004-03-31,1,2
-0.048928559533372266,0.002394003938010754,0.4757605,7,0.7098788251503159,0.5039279463967927,26.241843874,688.6343699073914,0,0,04-899,2004,2004-04-07,2,3
-0.048928559533372266,0.002394003938010754,0.4757605,7,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-899,2004,2004-04-14,3,4
-0.16348338010551147,0.026726815570723143,0.4757605,7,0.6449794508125543,0.41599849197046407,26.241843874,688.6343699073914,0,0,04-899,2004,2004-04-21,4,5
-0.16348338010551147,0.026726815570723143,0.4757605,7,0.5409506647854115,0.2926276217317787,26.241843874,688.6343699073914,0,0,04-899,2004,2004-04-28,5,6
-0.16348338010551147,0.026726815570723143,0.4757605,7,0.5409506647854115,0.2926276217317787,26.785165642,717.4450984693772,0,0,04-899,2004,2004-05-05,6,7
-0.17963397077335616,0.03226836345580297,0.4757605,7,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-899,2004,2004-05-12,7,8
-0.17963397077335616,0.03226836345580297,0.4757605,7,0.5409506647854115,0.2926276217317787,26.978206433333334,727.823622359548,0,0,04-899,2004,2004-05-19,8,9
-0.20552214547367223,0.04223935228010129,0.4757605,7,0.5409506647854115,0.2926276217317787,27.584427534,760.9006423784973,0,0,04-899,2004,2004-05-23,9,10
-0.11857929110599139,0.014061048279199448,0.3457077,6,0.6711651723618514,0.4504626885915136,24.776497232,613.8748150873037,0,0,17-903,2017,2017-03-18,1,2
-0.11121263697028994,0.0123682506218855,0.3457077,6,0.6711651723618514,0.4504626885915136,25.604722774,655.6018283333942,0,0,17-903,2017,2017-03-25,2,3
0.002312537544393177,5.347829894228026e-6,0.3457077,6,0.8903209737509978,0.792671436300925,25.604722774,655.6018283333942,0,1,17-903,2017,2017-04-01,3,4
0.002312537544393177,5.347829894228026e-6,0.3457077,6,0.8903209737509978,0.792671436300925,25.725,661.7756250000001,1,0,17-903,2017,2017-04-08,4,5
-0.10159267153628006,0.010321070909878488,0.3457077,6,0.9199230641142668,0.8462584438893814,26.2231076125,687.6513728567555,1,0,17-903,2017,2017-04-15,5,6
-0.10159267153628006,0.010321070909878488,0.3457077,6,0.6994341988240167,0.4892081984845941,26.2231076125,687.6513728567555,1,0,17-903,2017,2017-04-22,6,7
-0.10159267153628006,0.010321070909878488,0.3457077,6,0.647364095075653,0.41908027159311906,26.24997342,689.0611045507065,1,0,17-903,2017,2017-04-29,7,8
-0.10228620266111205,0.010462467254830085,0.3457077,6,0.647364095075653,0.41908027159311906,27.418774144285713,751.7891755753508,1,0,17-903,2017,2017-05-06,8,9
-0.10228620266111205,0.010462467254830085,0.3457077,6,0.647364095075653,0.41908027159311906,27.418774144285713,751.7891755753508,1,1,17-903,2017,2017-05-10,9,10
0.002312537544393177,5.347829894228026e-6,0.5210474,3,0.8903209737509978,0.792671436300925,25.604722774,655.6018283333942,0,0,17-633,2017,2017-04-01,1,2
0.002312537544393177,5.347829894228026e-6,0.5210474,3,0.8903209737509978,0.792671436300925,25.725,661.7756250000001,0,0,17-633,2017,2017-04-08,2,3
-0.10159267153628006,0.010321070909878488,0.5210474,3,0.9199230641142668,0.8462584438893814,26.2231076125,687.6513728567555,0,0,17-633,2017,2017-04-15,3,4
-0.10159267153628006,0.010321070909878488,0.5210474,3,0.6994341988240167,0.4892081984845941,26.2231076125,687.6513728567555,0,1,17-633,2017,2017-04-22,4,5
-0.10159267153628006,0.010321070909878488,0.5210474,3,0.647364095075653,0.41908027159311906,26.24997342,689.0611045507065,1,0,17-633,2017,2017-04-29,5,6
-0.10228620266111205,0.010462467254830085,0.5210474,3,0.647364095075653,0.41908027159311906,27.418774144285713,751.7891755753508,1,0,17-633,2017,2017-05-06,6,7
-0.10228620266111205,0.010462467254830085,0.5210474,3,0.647364095075653,0.41908027159311906,27.418774144285713,751.7891755753508,1,0,17-633,2017,2017-05-13,7,8
-0.16608258674187656,0.027583425618872955,0.5210474,3,0.647364095075653,0.41908027159311906,27.418774144285713,751.7891755753508,1,0,17-633,2017,2017-05-20,8,9
