Wind,Wind_2,WORKYEAR,NIDO,DATE,Time0,Time,Event,BroodReduction,HatchAsync,PROPORTIONALRANK
4.333333333333333,18.777777777777775,2018,18-021,2018-04-30,9,10,0,0,4,0.07112971
3.65048094725,13.326011146235258,2018,18-1367,2018-05-09,1,2,0,0,6,0.6649233
3.65048094725,13.326011146235258,2018,18-1367,2018-05-16,2,3,0,1,6,0.6649233
3.1396396395,9.857337065919689,2018,18-1367,2018-05-23,3,4,1,0,6,0.6649233
2.50418994425,6.270967276882819,2018,18-1367,2018-05-30,4,5,1,0,6,0.6649233
2.7415204676666667,7.515934474635259,2018,18-1367,2018-06-06,5,6,1,0,6,0.6649233
2.7415204676666667,7.515934474635259,2018,18-1367,2018-06-13,6,7,1,0,6,0.6649233
2.7530226173333334,7.5791335315488775,2018,18-1367,2018-06-20,7,8,1,0,6,0.6649233
2.7530226173333334,7.5791335315488775,2018,18-1367,2018-06-27,8,9,1,0,6,0.6649233
2.7530226173333334,7.5791335315488775,2018,18-1367,2018-07-01,9,10,1,1,6,0.6649233
6.733257533,45.336757005701244,2014,14-0505,2014-03-23,1,2,0,0,6,0.09326425
6.733257533,45.336757005701244,2014,14-0505,2014-03-30,2,3,0,0,6,0.09326425
6.733257533,45.336757005701244,2014,14-0505,2014-04-06,3,4,0,0,6,0.09326425
6.733257533,45.336757005701244,2014,14-0505,2014-04-13,4,5,0,0,6,0.09326425
6.733257533,45.336757005701244,2014,14-0505,2014-04-20,5,6,0,0,6,0.09326425
6.733257533,45.336757005701244,2014,14-0505,2014-04-27,6,7,0,0,6,0.09326425
3.304975153,10.922860761947373,2014,14-0505,2014-05-04,7,8,0,0,6,0.09326425
3.304975153,10.922860761947373,2014,14-0505,2014-05-11,8,9,0,0,6,0.09326425
3.2151143135,10.336960048872577,2014,14-0505,2014-05-15,9,10,0,0,6,0.09326425
5.1157625642,26.171026613270158,2017,17-974,2017-03-24,1,2,0,0,6,0.4441498
4.856770833333333,23.588222927517357,2017,17-974,2017-03-31,2,3,0,0,6,0.4441498
4.856770833333333,23.588222927517357,2017,17-974,2017-04-07,3,4,0,0,6,0.4441498
4.856770833333333,23.588222927517357,2017,17-974,2017-04-14,4,5,0,0,6,0.4441498
4.856770833333333,23.588222927517357,2017,17-974,2017-04-21,5,6,0,0,6,0.4441498
4.856770833333333,23.588222927517357,2017,17-974,2017-04-28,6,7,0,0,6,0.4441498
4.856770833333333,23.588222927517357,2017,17-974,2017-05-05,7,8,0,0,6,0.4441498
4.856770833333333,23.588222927517357,2017,17-974,2017-05-12,8,9,0,0,6,0.4441498
3.9405042188333335,15.5275734986433,2017,17-974,2017-05-16,9,10,0,0,6,0.4441498
4.333333333333333,18.777777777777775,2018,18-819,2018-04-13,1,2,0,0,3,0.4142259
4.333333333333333,18.777777777777775,2018,18-819,2018-04-20,2,3,0,0,3,0.4142259
4.333333333333333,18.777777777777775,2018,18-819,2018-04-27,3,4,0,0,3,0.4142259
4.333333333333333,18.777777777777775,2018,18-819,2018-05-04,4,5,0,0,3,0.4142259
3.65048094725,13.326011146235258,2018,18-819,2018-05-11,5,6,0,0,3,0.4142259
3.65048094725,13.326011146235258,2018,18-819,2018-05-18,6,7,0,0,3,0.4142259
3.1396396395,9.857337065919689,2018,18-819,2018-05-25,7,8,0,0,3,0.4142259
2.50418994425,6.270967276882819,2018,18-819,2018-06-01,8,9,0,0,3,0.4142259
2.7415204676666667,7.515934474635259,2018,18-819,2018-06-05,9,10,0,0,3,0.4142259
4.602271759,21.180905343688952,1990,90-055,1990-03-22,1,2,0,1,1,0.1987642
4.602271759,21.180905343688952,1990,90-055,1990-03-29,2,3,1,0,1,0.1987642
3.3472222223333334,11.2038966056821,1990,90-055,1990-04-05,3,4,1,0,1,0.1987642
3.3472222223333334,11.2038966056821,1990,90-055,1990-04-12,4,5,1,0,1,0.1987642
3.3472222223333334,11.2038966056821,1990,90-055,1990-04-19,5,6,1,0,1,0.1987642
3.3472222223333334,11.2038966056821,1990,90-055,1990-04-26,6,7,1,0,1,0.1987642
3.3472222223333334,11.2038966056821,1990,90-055,1990-05-03,7,8,1,0,1,0.1987642
3.3472222223333334,11.2038966056821,1990,90-055,1990-05-10,8,9,1,0,1,0.1987642
3.3472222223333334,11.2038966056821,1990,90-055,1990-05-14,9,10,1,1,1,0.1987642
5.1157625642,26.171026613270158,2017,17-879,2017-03-12,1,2,0,0,6,0.284057
5.1157625642,26.171026613270158,2017,17-879,2017-03-19,2,3,0,0,6,0.284057
4.856770833333333,23.588222927517357,2017,17-879,2017-03-26,3,4,0,0,6,0.284057
4.856770833333333,23.588222927517357,2017,17-879,2017-04-02,4,5,0,0,6,0.284057
4.856770833333333,23.588222927517357,2017,17-879,2017-04-09,5,6,0,0,6,0.284057
4.856770833333333,23.588222927517357,2017,17-879,2017-04-16,6,7,0,0,6,0.284057
4.856770833333333,23.588222927517357,2017,17-879,2017-04-23,7,8,0,0,6,0.284057
4.856770833333333,23.588222927517357,2017,17-879,2017-04-30,8,9,0,0,6,0.284057
4.856770833333333,23.588222927517357,2017,17-879,2017-05-04,9,10,0,0,6,0.284057
4.333333333333333,18.777777777777775,2018,18-997,2018-04-03,1,2,0,0,6,0.3392608
4.333333333333333,18.777777777777775,2018,18-997,2018-04-10,2,3,0,0,6,0.3392608
4.333333333333333,18.777777777777775,2018,18-997,2018-04-17,3,4,0,0,6,0.3392608
4.333333333333333,18.777777777777775,2018,18-997,2018-04-24,4,5,0,0,6,0.3392608
4.333333333333333,18.777777777777775,2018,18-997,2018-05-01,5,6,0,0,6,0.3392608
3.65048094725,13.326011146235258,2018,18-997,2018-05-08,6,7,0,0,6,0.3392608
3.65048094725,13.326011146235258,2018,18-997,2018-05-15,7,8,0,0,6,0.3392608
3.1396396395,9.857337065919689,2018,18-997,2018-05-22,8,9,0,0,6,0.3392608
3.1396396395,9.857337065919689,2018,18-997,2018-05-26,9,10,0,0,6,0.3392608
4.333333333333333,18.777777777777775,2018,18-1490,2018-04-24,1,2,0,0,3,0.5348675
4.333333333333333,18.777777777777775,2018,18-1490,2018-05-01,2,3,0,0,3,0.5348675
3.65048094725,13.326011146235258,2018,18-1490,2018-05-08,3,4,0,0,3,0.5348675
3.65048094725,13.326011146235258,2018,18-1490,2018-05-15,4,5,0,0,3,0.5348675
3.1396396395,9.857337065919689,2018,18-1490,2018-05-22,5,6,0,0,3,0.5348675
2.50418994425,6.270967276882819,2018,18-1490,2018-05-29,6,7,0,0,3,0.5348675
2.7415204676666667,7.515934474635259,2018,18-1490,2018-06-05,7,8,0,0,3,0.5348675
2.7415204676666667,7.515934474635259,2018,18-1490,2018-06-12,8,9,0,0,3,0.5348675
2.7415204676666667,7.515934474635259,2018,18-1490,2018-06-16,9,10,0,0,3,0.5348675
5.04365836,25.43848965239789,2005,05-316,2005-05-17,1,2,0,0,3,0.107308
5.04365836,25.43848965239789,2005,05-316,2005-05-24,2,3,0,0,3,0.107308
5.04365836,25.43848965239789,2005,05-316,2005-05-31,3,4,0,0,3,0.107308
5.3055555555,28.148919752496912,2005,05-316,2005-06-07,4,5,0,0,3,0.107308
5.3055555555,28.148919752496912,2005,05-316,2005-06-14,5,6,0,0,3,0.107308
5.3055555555,28.148919752496912,2005,05-316,2005-06-21,6,7,0,0,3,0.107308
6.323114052,39.98177131459986,2005,05-316,2005-06-28,7,8,0,0,3,0.107308
6.323114052,39.98177131459986,2005,05-316,2005-07-05,8,9,0,0,3,0.107308
6.323114052,39.98177131459986,2005,05-316,2005-07-09,9,10,0,0,3,0.107308
3.65048094725,13.326011146235258,2018,18-1403,2018-05-15,1,2,0,0,3,0.7308229
3.1396396395,9.857337065919689,2018,18-1403,2018-05-22,2,3,0,0,3,0.7308229
2.50418994425,6.270967276882819,2018,18-1403,2018-05-29,3,4,0,0,3,0.7308229
2.7415204676666667,7.515934474635259,2018,18-1403,2018-06-05,4,5,0,0,3,0.7308229
2.7415204676666667,7.515934474635259,2018,18-1403,2018-06-12,5,6,0,0,3,0.7308229
2.7530226173333334,7.5791335315488775,2018,18-1403,2018-06-19,6,7,0,0,3,0.7308229
2.7530226173333334,7.5791335315488775,2018,18-1403,2018-06-26,7,8,0,0,3,0.7308229
3.4142134064,11.656853184441491,2018,18-1403,2018-07-03,8,9,0,0,3,0.7308229
3.4142134064,11.656853184441491,2018,18-1403,2018-07-07,9,10,0,0,3,0.7308229
3.9188291762,15.357222112236371,1991,91-386,1991-03-31,1,2,0,0,2,0.1654182
3.9188291762,15.357222112236371,1991,91-386,1991-04-07,2,3,0,0,2,0.1654182
3.9188291762,15.357222112236371,1991,91-386,1991-04-14,3,4,0,0,2,0.1654182
3.9188291762,15.357222112236371,1991,91-386,1991-04-21,4,5,0,0,2,0.1654182
3.9188291762,15.357222112236371,1991,91-386,1991-04-28,5,6,0,0,2,0.1654182
3.9188291762,15.357222112236371,1991,91-386,1991-05-05,6,7,0,0,2,0.1654182
3.9188291762,15.357222112236371,1991,91-386,1991-05-12,7,8,0,0,2,0.1654182
2.9543828616,8.728378092915806,1991,91-386,1991-05-19,8,9,0,0,2,0.1654182
2.9543828616,8.728378092915806,1991,91-386,1991-05-23,9,10,0,0,2,0.1654182
4.3142857145,18.61306122633878,2018,18-026,2018-03-01,1,2,0,0,3,0.0446304
4.333333333333333,18.777777777777775,2018,18-026,2018-03-08,2,3,0,0,3,0.0446304
4.333333333333333,18.777777777777775,2018,18-026,2018-03-15,3,4,0,0,3,0.0446304
4.333333333333333,18.777777777777775,2018,18-026,2018-03-22,4,5,0,0,3,0.0446304
4.333333333333333,18.777777777777775,2018,18-026,2018-03-29,5,6,0,0,3,0.0446304
4.333333333333333,18.777777777777775,2018,18-026,2018-04-05,6,7,0,0,3,0.0446304
4.333333333333333,18.777777777777775,2018,18-026,2018-04-12,7,8,0,0,3,0.0446304
4.333333333333333,18.777777777777775,2018,18-026,2018-04-19,8,9,0,0,3,0.0446304
4.333333333333333,18.777777777777775,2018,18-026,2018-04-23,9,10,0,0,3,0.0446304
4.856770833333333,23.588222927517357,2017,17-1202,2017-04-16,1,2,0,0,3,0.6211469
4.856770833333333,23.588222927517357,2017,17-1202,2017-04-23,2,3,0,1,3,0.6211469
4.856770833333333,23.588222927517357,2017,17-1202,2017-04-26,3,4,1,1,3,0.6211469
5.90625,34.8837890625,2013,13-625,2013-03-05,1,2,0,0,3,0.08588672
5.90625,34.8837890625,2013,13-625,2013-03-12,2,3,0,0,3,0.08588672
5.90625,34.8837890625,2013,13-625,2013-03-19,3,4,0,0,3,0.08588672
5.90625,34.8837890625,2013,13-625,2013-03-26,4,5,0,0,3,0.08588672
5.90625,34.8837890625,2013,13-625,2013-04-02,5,6,0,0,3,0.08588672
5.90625,34.8837890625,2013,13-625,2013-04-09,6,7,0,0,3,0.08588672
5.90625,34.8837890625,2013,13-625,2013-04-16,7,8,0,0,3,0.08588672
5.90625,34.8837890625,2013,13-625,2013-04-23,8,9,0,0,3,0.08588672
5.90625,34.8837890625,2013,13-625,2013-04-27,9,10,0,0,3,0.08588672
4.0417142858,16.33545436803981,2011,11-0062,2011-02-21,1,2,0,0,3,0.7827702
4.0417142858,16.33545436803981,2011,11-0062,2011-02-28,2,3,0,0,3,0.7827702
4.0417142858,16.33545436803981,2011,11-0062,2011-03-07,3,4,0,0,3,0.7827702
4.0417142858,16.33545436803981,2011,11-0062,2011-03-14,4,5,0,0,3,0.7827702
3.746532393714286,14.036504977150496,2011,11-0062,2011-03-21,5,6,0,0,3,0.7827702
3.746532393714286,14.036504977150496,2011,11-0062,2011-03-28,6,7,0,0,3,0.7827702
3.746532393714286,14.036504977150496,2011,11-0062,2011-04-04,7,8,0,0,3,0.7827702
3.746532393714286,14.036504977150496,2011,11-0062,2011-04-11,8,9,0,0,3,0.7827702
3.746532393714286,14.036504977150496,2011,11-0062,2011-04-15,9,10,0,0,3,0.7827702
4.6516787772,21.638115446252886,2001,01-337,2001-03-21,1,2,0,0,6,0.3085647
4.6516787772,21.638115446252886,2001,01-337,2001-03-28,2,3,0,0,6,0.3085647
4.023809524,16.191043085433105,2001,01-337,2001-04-04,3,4,0,0,6,0.3085647
6.486167933,42.07037445507749,2001,01-337,2001-04-11,4,5,0,0,6,0.3085647
6.486167933,42.07037445507749,2001,01-337,2001-04-18,5,6,0,0,6,0.3085647
6.486167933,42.07037445507749,2001,01-337,2001-04-25,6,7,0,0,6,0.3085647
6.486167933,42.07037445507749,2001,01-337,2001-05-02,7,8,0,0,6,0.3085647
6.486167933,42.07037445507749,2001,01-337,2001-05-09,8,9,0,0,6,0.3085647
6.486167933,42.07037445507749,2001,01-337,2001-05-13,9,10,0,0,6,0.3085647
3.9188291762,15.357222112236371,1991,91-224,1991-04-12,1,2,0,0,4,0.3252185
3.9188291762,15.357222112236371,1991,91-224,1991-04-19,2,3,0,0,4,0.3252185
3.9188291762,15.357222112236371,1991,91-224,1991-04-26,3,4,0,0,4,0.3252185
3.9188291762,15.357222112236371,1991,91-224,1991-05-03,4,5,0,0,4,0.3252185
3.9188291762,15.357222112236371,1991,91-224,1991-05-10,5,6,0,0,4,0.3252185
2.9543828616,8.728378092915806,1991,91-224,1991-05-17,6,7,0,0,4,0.3252185
2.9543828616,8.728378092915806,1991,91-224,1991-05-24,7,8,0,0,4,0.3252185
2.9543828616,8.728378092915806,1991,91-224,1991-05-31,8,9,0,0,4,0.3252185
2.9543828616,8.728378092915806,1991,91-224,1991-06-04,9,10,0,0,4,0.3252185
5.90625,34.8837890625,2013,13-560,2013-03-29,1,2,0,0,6,0.3746518
5.90625,34.8837890625,2013,13-560,2013-04-05,2,3,0,0,6,0.3746518
5.90625,34.8837890625,2013,13-560,2013-04-12,3,4,0,0,6,0.3746518
5.90625,34.8837890625,2013,13-560,2013-04-19,4,5,0,1,6,0.3746518
5.90625,34.8837890625,2013,13-560,2013-04-26,5,6,1,0,6,0.3746518
4.071428571,16.576530608755103,2013,13-560,2013-05-03,6,7,1,0,6,0.3746518
4.071428571,16.576530608755103,2013,13-560,2013-05-10,7,8,1,0,6,0.3746518
3.783304043,14.313389481780144,2013,13-560,2013-05-17,8,9,1,0,6,0.3746518
3.783304043,14.313389481780144,2013,13-560,2013-05-21,9,10,1,1,6,0.3746518
3.9188291762,15.357222112236371,1991,91-456,1991-04-08,1,2,0,0,3,0.2821473
3.9188291762,15.357222112236371,1991,91-456,1991-04-15,2,3,0,0,3,0.2821473
3.9188291762,15.357222112236371,1991,91-456,1991-04-22,3,4,0,0,3,0.2821473
3.9188291762,15.357222112236371,1991,91-456,1991-04-29,4,5,0,0,3,0.2821473
3.9188291762,15.357222112236371,1991,91-456,1991-05-06,5,6,0,0,3,0.2821473
3.9188291762,15.357222112236371,1991,91-456,1991-05-13,6,7,0,0,3,0.2821473
2.9543828616,8.728378092915806,1991,91-456,1991-05-20,7,8,0,0,3,0.2821473
2.9543828616,8.728378092915806,1991,91-456,1991-05-27,8,9,0,0,3,0.2821473
2.9543828616,8.728378092915806,1991,91-456,1991-05-31,9,10,0,0,3,0.2821473
4.333333333333333,18.777777777777775,2018,18-688,2018-03-23,1,2,0,0,6,0.2465132
4.333333333333333,18.777777777777775,2018,18-688,2018-03-30,2,3,0,0,6,0.2465132
4.333333333333333,18.777777777777775,2018,18-688,2018-04-06,3,4,0,0,6,0.2465132
4.333333333333333,18.777777777777775,2018,18-688,2018-04-13,4,5,0,0,6,0.2465132
4.333333333333333,18.777777777777775,2018,18-688,2018-04-20,5,6,0,0,6,0.2465132
4.333333333333333,18.777777777777775,2018,18-688,2018-04-27,6,7,0,0,6,0.2465132
4.333333333333333,18.777777777777775,2018,18-688,2018-05-04,7,8,0,0,6,0.2465132
3.65048094725,13.326011146235258,2018,18-688,2018-05-11,8,9,0,0,6,0.2465132
3.65048094725,13.326011146235258,2018,18-688,2018-05-15,9,10,0,0,6,0.2465132
4.333333333333333,18.777777777777775,2018,18-1012,2018-04-06,1,2,0,0,3,0.3573919
4.333333333333333,18.777777777777775,2018,18-1012,2018-04-13,2,3,0,0,3,0.3573919
4.333333333333333,18.777777777777775,2018,18-1012,2018-04-20,3,4,0,0,3,0.3573919
4.333333333333333,18.777777777777775,2018,18-1012,2018-04-27,4,5,0,0,3,0.3573919
4.333333333333333,18.777777777777775,2018,18-1012,2018-05-04,5,6,0,0,3,0.3573919
3.65048094725,13.326011146235258,2018,18-1012,2018-05-11,6,7,0,0,3,0.3573919
3.65048094725,13.326011146235258,2018,18-1012,2018-05-18,7,8,0,0,3,0.3573919
3.1396396395,9.857337065919689,2018,18-1012,2018-05-25,8,9,0,0,3,0.3573919
2.50418994425,6.270967276882819,2018,18-1012,2018-05-29,9,10,0,0,3,0.3573919
6.13240669775,37.606411906609054,2017,17-1015,2017-03-03,1,2,0,0,6,0.1650646
5.1157625642,26.171026613270158,2017,17-1015,2017-03-10,2,3,0,0,6,0.1650646
5.1157625642,26.171026613270158,2017,17-1015,2017-03-17,3,4,0,0,6,0.1650646
5.1157625642,26.171026613270158,2017,17-1015,2017-03-24,4,5,0,0,6,0.1650646
4.856770833333333,23.588222927517357,2017,17-1015,2017-03-31,5,6,0,0,6,0.1650646
4.856770833333333,23.588222927517357,2017,17-1015,2017-04-07,6,7,0,0,6,0.1650646
4.856770833333333,23.588222927517357,2017,17-1015,2017-04-14,7,8,0,0,6,0.1650646
4.856770833333333,23.588222927517357,2017,17-1015,2017-04-21,8,9,0,0,6,0.1650646
4.856770833333333,23.588222927517357,2017,17-1015,2017-04-25,9,10,0,0,6,0.1650646
6.236193936,38.89011480740317,2011,11-1137,2011-01-25,1,2,0,0,1,0.1945785
6.236193936,38.89011480740317,2011,11-1137,2011-02-01,2,3,0,0,1,0.1945785
6.236193936,38.89011480740317,2011,11-1137,2011-02-08,3,4,0,0,1,0.1945785
5.0899691358,25.907785803396596,2011,11-1137,2011-02-15,4,5,0,0,1,0.1945785
4.0417142858,16.33545436803981,2011,11-1137,2011-02-22,5,6,0,0,1,0.1945785
4.0417142858,16.33545436803981,2011,11-1137,2011-03-01,6,7,0,0,1,0.1945785
4.0417142858,16.33545436803981,2011,11-1137,2011-03-08,7,8,0,0,1,0.1945785
4.0417142858,16.33545436803981,2011,11-1137,2011-03-15,8,9,0,1,1,0.1945785
3.746532393714286,14.036504977150496,2011,11-1137,2011-03-19,9,10,1,1,1,0.1945785
3.9405042188333335,15.5275734986433,2017,17-1418,2017-05-17,1,2,0,1,3,0.8243288
3.9405042188333335,15.5275734986433,2017,17-1418,2017-05-18,2,3,1,1,3,0.8243288
4.333333333333333,18.777777777777775,2018,18-013,2018-03-10,1,2,0,0,3,0.08856346
4.333333333333333,18.777777777777775,2018,18-013,2018-03-17,2,3,0,0,3,0.08856346
4.333333333333333,18.777777777777775,2018,18-013,2018-03-24,3,4,0,0,3,0.08856346
4.333333333333333,18.777777777777775,2018,18-013,2018-03-31,4,5,0,0,3,0.08856346
4.333333333333333,18.777777777777775,2018,18-013,2018-04-07,5,6,0,0,3,0.08856346
4.333333333333333,18.777777777777775,2018,18-013,2018-04-14,6,7,0,0,3,0.08856346
4.333333333333333,18.777777777777775,2018,18-013,2018-04-21,7,8,0,0,3,0.08856346
4.333333333333333,18.777777777777775,2018,18-013,2018-04-28,8,9,0,0,3,0.08856346
4.333333333333333,18.777777777777775,2018,18-013,2018-05-02,9,10,0,0,3,0.08856346
4.333333333333333,18.777777777777775,2018,18-710,2018-03-14,1,2,0,0,3,0.1157601
4.333333333333333,18.777777777777775,2018,18-710,2018-03-21,2,3,0,0,3,0.1157601
4.333333333333333,18.777777777777775,2018,18-710,2018-03-28,3,4,0,0,3,0.1157601
4.333333333333333,18.777777777777775,2018,18-710,2018-04-04,4,5,0,0,3,0.1157601
4.333333333333333,18.777777777777775,2018,18-710,2018-04-11,5,6,0,0,3,0.1157601
4.333333333333333,18.777777777777775,2018,18-710,2018-04-18,6,7,0,0,3,0.1157601
4.333333333333333,18.777777777777775,2018,18-710,2018-04-25,7,8,0,0,3,0.1157601
4.333333333333333,18.777777777777775,2018,18-710,2018-05-02,8,9,0,0,3,0.1157601
4.333333333333333,18.777777777777775,2018,18-710,2018-05-06,9,10,0,0,3,0.1157601
4.333333333333333,18.777777777777775,2018,18-031,2018-03-10,1,2,0,0,3,0.08856346
4.333333333333333,18.777777777777775,2018,18-031,2018-03-17,2,3,0,0,3,0.08856346
4.333333333333333,18.777777777777775,2018,18-031,2018-03-24,3,4,0,0,3,0.08856346
4.333333333333333,18.777777777777775,2018,18-031,2018-03-31,4,5,0,0,3,0.08856346
4.333333333333333,18.777777777777775,2018,18-031,2018-04-07,5,6,0,0,3,0.08856346
4.333333333333333,18.777777777777775,2018,18-031,2018-04-14,6,7,0,0,3,0.08856346
4.333333333333333,18.777777777777775,2018,18-031,2018-04-21,7,8,0,0,3,0.08856346
4.333333333333333,18.777777777777775,2018,18-031,2018-04-28,8,9,0,0,3,0.08856346
4.333333333333333,18.777777777777775,2018,18-031,2018-05-02,9,10,0,0,3,0.08856346
4.22437531875,17.845346833664163,1994,94-230,1994-04-03,1,2,0,0,4,0.3457772
4.22437531875,17.845346833664163,1994,94-230,1994-04-10,2,3,0,0,4,0.3457772
4.22437531875,17.845346833664163,1994,94-230,1994-04-17,3,4,0,0,4,0.3457772
3.3130755063333335,10.976469310665873,1994,94-230,1994-04-24,4,5,0,0,4,0.3457772
2.4,5.76,1994,94-230,1994-05-01,5,6,0,0,4,0.3457772
2.81326644375,7.914468083529771,1994,94-230,1994-05-08,6,7,0,0,4,0.3457772
2.81326644375,7.914468083529771,1994,94-230,1994-05-15,7,8,0,0,4,0.3457772
2.81326644375,7.914468083529771,1994,94-230,1994-05-22,8,9,0,0,4,0.3457772
2.81326644375,7.914468083529771,1994,94-230,1994-05-26,9,10,0,0,4,0.3457772
4.333333333333333,18.777777777777775,2018,18-1030,2018-04-06,1,2,0,0,3,0.3835425
4.333333333333333,18.777777777777775,2018,18-1030,2018-04-13,2,3,0,0,3,0.3835425
4.333333333333333,18.777777777777775,2018,18-1030,2018-04-20,3,4,0,0,3,0.3835425
4.333333333333333,18.777777777777775,2018,18-1030,2018-04-27,4,5,0,0,3,0.3835425
4.333333333333333,18.777777777777775,2018,18-1030,2018-05-04,5,6,0,0,3,0.3835425
3.65048094725,13.326011146235258,2018,18-1030,2018-05-11,6,7,0,0,3,0.3835425
3.65048094725,13.326011146235258,2018,18-1030,2018-05-18,7,8,0,0,3,0.3835425
3.1396396395,9.857337065919689,2018,18-1030,2018-05-25,8,9,0,0,3,0.3835425
2.50418994425,6.270967276882819,2018,18-1030,2018-05-29,9,10,0,0,3,0.3835425
3.9188291762,15.357222112236371,1991,91-066,1991-05-04,1,2,0,0,5,0.4363296
3.9188291762,15.357222112236371,1991,91-066,1991-05-11,2,3,0,0,5,0.4363296
2.9543828616,8.728378092915806,1991,91-066,1991-05-18,3,4,0,0,5,0.4363296
2.9543828616,8.728378092915806,1991,91-066,1991-05-25,4,5,0,0,5,0.4363296
2.9543828616,8.728378092915806,1991,91-066,1991-06-01,5,6,0,0,5,0.4363296
2.9543828616,8.728378092915806,1991,91-066,1991-06-08,6,7,0,0,5,0.4363296
2.9543828616,8.728378092915806,1991,91-066,1991-06-15,7,8,0,0,5,0.4363296
2.9543828616,8.728378092915806,1991,91-066,1991-06-22,8,9,0,0,5,0.4363296
2.9543828616,8.728378092915806,1991,91-066,1991-06-26,9,10,0,0,5,0.4363296
3.9188291762,15.357222112236371,1991,91-217,1991-03-31,1,2,0,0,5,0.1067416
3.9188291762,15.357222112236371,1991,91-217,1991-04-07,2,3,0,0,5,0.1067416
3.9188291762,15.357222112236371,1991,91-217,1991-04-14,3,4,0,0,5,0.1067416
3.9188291762,15.357222112236371,1991,91-217,1991-04-21,4,5,0,0,5,0.1067416
3.9188291762,15.357222112236371,1991,91-217,1991-04-28,5,6,0,0,5,0.1067416
3.9188291762,15.357222112236371,1991,91-217,1991-05-05,6,7,0,0,5,0.1067416
3.9188291762,15.357222112236371,1991,91-217,1991-05-12,7,8,0,0,5,0.1067416
2.9543828616,8.728378092915806,1991,91-217,1991-05-19,8,9,0,0,5,0.1067416
2.9543828616,8.728378092915806,1991,91-217,1991-05-23,9,10,0,0,5,0.1067416
6.733257533,45.336757005701244,2014,14-0513,2014-03-26,1,2,0,1,6,0.110004
6.733257533,45.336757005701244,2014,14-0513,2014-04-02,2,3,1,0,6,0.110004
6.733257533,45.336757005701244,2014,14-0513,2014-04-09,3,4,1,0,6,0.110004
6.733257533,45.336757005701244,2014,14-0513,2014-04-16,4,5,1,0,6,0.110004
6.733257533,45.336757005701244,2014,14-0513,2014-04-23,5,6,1,0,6,0.110004
3.304975153,10.922860761947373,2014,14-0513,2014-04-30,6,7,1,0,6,0.110004
3.304975153,10.922860761947373,2014,14-0513,2014-05-07,7,8,1,0,6,0.110004
3.2151143135,10.336960048872577,2014,14-0513,2014-05-14,8,9,1,0,6,0.110004
3.2151143135,10.336960048872577,2014,14-0513,2014-05-18,9,10,1,1,6,0.110004
4.333333333333333,18.777777777777775,2018,18-1153,2018-04-18,1,2,0,0,3,0.4867503
4.333333333333333,18.777777777777775,2018,18-1153,2018-04-25,2,3,0,0,3,0.4867503
4.333333333333333,18.777777777777775,2018,18-1153,2018-05-02,3,4,0,0,3,0.4867503
3.65048094725,13.326011146235258,2018,18-1153,2018-05-09,4,5,0,0,3,0.4867503
3.65048094725,13.326011146235258,2018,18-1153,2018-05-16,5,6,0,0,3,0.4867503
3.1396396395,9.857337065919689,2018,18-1153,2018-05-23,6,7,0,0,3,0.4867503
2.50418994425,6.270967276882819,2018,18-1153,2018-05-30,7,8,0,0,3,0.4867503
2.7415204676666667,7.515934474635259,2018,18-1153,2018-06-06,8,9,0,0,3,0.4867503
2.7415204676666667,7.515934474635259,2018,18-1153,2018-06-10,9,10,0,0,3,0.4867503
4.333333333333333,18.777777777777775,2018,18-790,2018-04-07,1,2,0,1,6,0.3695955
4.333333333333333,18.777777777777775,2018,18-790,2018-04-14,2,3,1,0,6,0.3695955
4.333333333333333,18.777777777777775,2018,18-790,2018-04-21,3,4,1,0,6,0.3695955
4.333333333333333,18.777777777777775,2018,18-790,2018-04-28,4,5,1,0,6,0.3695955
4.333333333333333,18.777777777777775,2018,18-790,2018-05-05,5,6,1,0,6,0.3695955
3.65048094725,13.326011146235258,2018,18-790,2018-05-12,6,7,1,0,6,0.3695955
3.65048094725,13.326011146235258,2018,18-790,2018-05-19,7,8,1,0,6,0.3695955
3.1396396395,9.857337065919689,2018,18-790,2018-05-26,8,9,1,0,6,0.3695955
2.50418994425,6.270967276882819,2018,18-790,2018-05-30,9,10,1,1,6,0.3695955
3.4924682482,12.197334464685175,1996,96-779,1996-04-22,1,2,0,0,4,0.6434475
3.4084836676,11.617760912295948,1996,96-779,1996-04-29,2,3,0,0,4,0.6434475
3.4084836676,11.617760912295948,1996,96-779,1996-05-06,3,4,0,0,4,0.6434475
3.4084836676,11.617760912295948,1996,96-779,1996-05-13,4,5,0,0,4,0.6434475
3.4084836676,11.617760912295948,1996,96-779,1996-05-20,5,6,0,0,4,0.6434475
2.5084883177500004,6.2925136402882265,1996,96-779,1996-05-27,6,7,0,0,4,0.6434475
2.5084883177500004,6.2925136402882265,1996,96-779,1996-06-03,7,8,0,0,4,0.6434475
2.5084883177500004,6.2925136402882265,1996,96-779,1996-06-10,8,9,0,0,4,0.6434475
2.5084883177500004,6.2925136402882265,1996,96-779,1996-06-14,9,10,0,0,4,0.6434475
4.333333333333333,18.777777777777775,2018,18-1110,2018-04-18,1,2,0,0,3,0.4553696
4.333333333333333,18.777777777777775,2018,18-1110,2018-04-25,2,3,0,0,3,0.4553696
4.333333333333333,18.777777777777775,2018,18-1110,2018-05-02,3,4,0,0,3,0.4553696
